gene_id,baseMean,LFC_shrunk,lfcSE_shrunk,stat,pvalue,padj,LFC_raw,lfcSE_raw,ortholog_ensg,name,description
ENSMUSG00000027201,790.4792183565733,8.89432333194515e-06,0.0010201129220101,0.6662079798367703,0.50527817308062,0.9999825715135549,0.0519689509242165,0.0780070976288059,ENSG00000104177,MYEF2,myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]
ENSMUSG00000027203,164.01148652234883,-1.4852629895147537e-06,0.0010201400756189,-0.2674017316715056,0.7891598662890151,0.9999825715135549,-0.0499277178664642,0.1867142652905434,ENSG00000128951,DUT,deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078]
ENSMUSG00000027204,5688.529435925847,-1.0579992901391527e-06,0.0010201349372258,-0.1885397920493601,0.8504535252550284,0.9999825715135549,-0.0327117706443123,0.1735006190934397,ENSG00000166147,FBN1,fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]
ENSMUSG00000053615,15.932604429423703,-9.13309029512e-07,0.0010202395528749,-0.4179283377716416,0.6759995129728891,0.9999825715135549,-0.20160708771039,0.4823963093417927,N/A,N/A,N/A
ENSMUSG00000068394,225.81608237747585,-1.3329806711559562e-05,0.0010202322193715,-1.4243905586629468,0.154333445746006,0.9999825715135549,-0.1583069110131633,0.1111401013228868,ENSG00000103995,CEP152,centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]
ENSMUSG00000035109,24.198342850491716,4.5332286383572175e-06,0.001020187469667,1.388567129787187,0.1649644184563929,0.9999825715135549,0.4448484788921719,0.3203651226861101,ENSG00000185634,SHC4,SHC adaptor protein 4 [Source:HGNC Symbol;Acc:HGNC:16743]
ENSMUSG00000091337,603.5743779026797,9.167812713354206e-06,0.0010201609045631,0.9707778152854408,0.3316589322324731,0.9999825715135549,0.1052012619102831,0.108368011973317,ENSG00000255302,EID1,EP300 interacting inhibitor of differentiation 1 [Source:HGNC Symbol;Acc:HGNC:1191]
ENSMUSG00000035093,4560.915287966855,-5.5590242514270965e-06,0.0010200716825506,-0.4378133354714039,0.6615216031878285,0.9999825715135549,-0.0331060378324739,0.0756167872246923,ENSG00000138593,SECISBP2L,SECIS binding protein 2 like [Source:HGNC Symbol;Acc:HGNC:28997]
ENSMUSG00000027206,2109.0106188315403,1.3874773295078448e-05,0.0010201668439755,0.8992130832807026,0.3685391728421676,0.9999825715135549,0.0608146944328775,0.0676310160112442,ENSG00000166200,COPS2,COP9 signalosome subunit 2 [Source:HGNC Symbol;Acc:HGNC:30747]
ENSMUSG00000027207,559.8717099915091,4.0159133973341445e-06,0.0010200933808709,0.3595212063098794,0.7192052164871058,0.9999825715135549,0.0334159960269557,0.0929458275074705,ENSG00000156958,GALK2,galactokinase 2 [Source:HGNC Symbol;Acc:HGNC:4119]
ENSMUSG00000027208,402.9109239051612,2.81217124163623e-06,0.0010201583679031,0.3452381425499448,0.7299153459032124,0.9999825715135549,0.0811278576808444,0.2349910038376128,ENSG00000140285,FGF7,fibroblast growth factor 7 [Source:HGNC Symbol;Acc:HGNC:3685]
ENSMUSG00000023330,128.80110989643393,1.210348276225119e-06,0.0010201300149393,0.1818010575567293,0.855738854543258,0.9999825715135549,0.0287625383133997,0.1582088613781832,ENSG00000104047,DTWD1,DTW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30926]
ENSMUSG00000060131,1096.4608178552464,-5.354420079824125e-06,0.0010201550002503,-1.0471481877855016,0.29503123739752,0.9999825715135549,-0.1808940879365698,0.1727492727835616,ENSG00000104043,ATP8B4,ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]
ENSMUSG00000027359,38.35130426105756,1.742237921123242e-06,0.0010202175215048,0.7197057791657386,0.4717061672541942,0.9999825715135549,0.3135629734789527,0.4356821670133391,ENSG00000140284,SLC27A2,solute carrier family 27 member 2 [Source:HGNC Symbol;Acc:HGNC:10996]
ENSMUSG00000027360,2621.8313234236643,6.946195279127105e-08,0.0010201647569333,0.0674152994041905,0.946251089734023,0.9999825715135549,0.0189019259773912,0.2803803609038977,ENSG00000140287,HDC,histidine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4855]
ENSMUSG00000027361,874.7650583105863,-5.248088042539926e-06,0.0010201263828806,-0.1204523557258469,0.9041248193932606,0.9999825715135549,-0.0140808819656902,0.1169000131283342,ENSG00000104064,GABPB1,GA binding protein transcription factor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4074]
ENSMUSG00000088200,2.293104244413044,-5.611917459567482e-07,0.0010207026498682,-0.7446227370167033,0.4564998187527843,0.9999825715135549,-0.9553528492537088,1.2830025216276448,N/A,N/A,N/A
ENSMUSG00000027363,2993.6029934522376,-6.738088890702893e-06,0.0010199881576956,-0.326493527786725,0.7440509853377207,0.9999825715135549,-0.0174470626870131,0.0534376984600137,ENSG00000138592,USP8,ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:HGNC:12631]
ENSMUSG00000027365,3020.8062724511024,-1.3337023091531831e-05,0.0010201893180362,-1.004648934287539,0.3150659254625622,0.9999825715135549,-0.0801191107890759,0.0797483658765771,ENSG00000092439,TRPM7,transient receptor potential cation channel subfamily M member 7 [Source:HGNC Symbol;Acc:HGNC:17994]
ENSMUSG00000027366,4886.121688315046,-8.024751466778531e-06,0.0010201506390622,-0.766035404095003,0.4436552365176135,0.9999825715135549,-0.0867175927603307,0.1132031134550226,ENSG00000138600,SPPL2A,signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:HGNC:30227]
ENSMUSG00000001998,679.3004234918097,-1.4342027869471251e-05,0.0010202227352617,-1.3607390817373612,0.1735961593135878,0.9999825715135549,-0.1176180906210886,0.0864369166724574,ENSG00000081014,AP4E1,adaptor related protein complex 4 subunit epsilon 1 [Source:HGNC Symbol;Acc:HGNC:573]
ENSMUSG00000001999,420.5441393260047,9.316698098630728e-06,0.0010201336111799,0.7648249455540026,0.4443757913185325,0.9999825715135549,0.0653744940221612,0.0854764144425324,ENSG00000106605,BLVRA,biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062]
ENSMUSG00000034906,107.9533468847217,8.01963331481414e-07,0.0010201502077016,0.1852312281878249,0.8530476763362785,0.9999825715135549,0.0420971618913107,0.2272681680252323,ENSG00000121152,NCAPH,non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]
