name,ortholog_ensg,description,stat,baseMean,LFC_raw,LFC_shrunk,pvalue,padj,mouse_ids
ANAPC2,ENSG00000176248,anaphase promoting complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:19989],0.4670452037043878,1967.635769479064,0.0283303578785743,7.74838793744045e-06,0.6404675371733032,0.999992753084955,ENSMUSG00000026965
ZBTB8OS,ENSG00000176261,zinc finger and BTB domain containing 8 opposite strand [Source:HGNC Symbol;Acc:HGNC:24094],-0.9241047983925428,239.08146657854627,-0.1016977413288425,-8.6576172041896e-06,0.3554317552717966,0.999992753084955,ENSMUSG00000057572
SLC35G1,ENSG00000176273,solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607],-0.4691304673810738,172.54310474835145,-0.0804953859266361,-2.853853561367588e-06,0.6389763825931836,0.999992753084955,ENSMUSG00000044026
FOXR1,ENSG00000176302,forkhead box R1 [Source:HGNC Symbol;Acc:HGNC:29980],-1.1848442761988878,1.164590528533895,-2.411196400654449,-7.063356758460548e-07,0.2360790229173299,0.999992753084955,ENSMUSG00000074397
COX8A,ENSG00000176340,cytochrome c oxidase subunit 8A [Source:HGNC Symbol;Acc:HGNC:2294],0.6628362506593668,1610.5685280080822,0.0418791525178761,1.092518244416837e-05,0.5074354339130611,0.999992753084955,ENSMUSG00000035885
TAC4,ENSG00000176358,tachykinin precursor 4 [Source:HGNC Symbol;Acc:HGNC:16641],-0.5307437536613261,1.078866827988955,-0.752518813232316,-3.570741476820411e-07,0.5955963616859006,0.999992753084955,ENSMUSG00000020872
ZSCAN2,ENSG00000176371,zinc finger and SCAN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20994],0.0112534488800367,87.52211820133894,0.0017474499757054,7.962340816783878e-08,0.991021236395172,0.999992753084955,ENSMUSG00000038797
PRR18,ENSG00000176381,proline rich 18 [Source:HGNC Symbol;Acc:HGNC:28574],0.808106978379653,494.1266312927514,0.1257477340574385,5.386572383516286e-06,0.4190290007234005,0.999992753084955,ENSMUSG00000055945
B3GNT4,ENSG00000176383,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:15683]",0.9776292654959012,44.1104988287142,0.2506815060625941,3.935670161141349e-06,0.3282577175814961,0.999992753084955,ENSMUSG00000029431
CDC26,ENSG00000176386,cell division cycle 26 [Source:HGNC Symbol;Acc:HGNC:17839],-0.9530994314074078,360.289518484915,-0.0963657479352708,-9.81598413597237e-06,0.3405396942023926,0.999992753084955,ENSMUSG00000066149
HSD11B2,ENSG00000176387,hydroxysteroid 11-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5209],-1.4666399102726762,173.97840924644146,-0.2978385333436402,-7.5347003053396015e-06,0.1424740371238881,0.999992753084955,ENSMUSG00000031891
CRLF3,ENSG00000176390,cytokine receptor like factor 3 [Source:HGNC Symbol;Acc:HGNC:17177],-0.6875672583079017,1366.388495287691,-0.0947825288595901,-1.105254687435301e-05,0.4917253325660636,0.999992753084955,ENSMUSG00000017561
RNPEP,ENSG00000176393,arginyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:10078],-0.5538967474993176,2091.710117812948,-0.0325368566305634,-9.80872911304311e-06,0.5796495111795883,0.999992753084955,ENSMUSG00000041926
EID2,ENSG00000176396,EP300 interacting inhibitor of differentiation 2 [Source:HGNC Symbol;Acc:HGNC:28292],2.0969023983014736,182.60687677022077,0.2484188531742897,1.844033015802673e-05,0.0360022161958566,0.999992753084955,ENSMUSG00000046058
DMRTA1,ENSG00000176399,DMRT like family A1 [Source:HGNC Symbol;Acc:HGNC:13826],0.2623618421543131,1.1744314262998716,0.4200019215913605,1.7567082696172827e-07,0.7930424880746612,0.999992753084955,ENSMUSG00000043753
EID2B,ENSG00000176401,EP300 interacting inhibitor of differentiation 2B [Source:HGNC Symbol;Acc:HGNC:26796],-0.2886317927711126,194.22455897237256,-0.050603976134364,-1.6974552641637092e-06,0.772863163363027,0.999992753084955,ENSMUSG00000070705
GJC3,ENSG00000176402,gap junction protein gamma 3 [Source:HGNC Symbol;Acc:HGNC:17495],1.054746332307681,2.4881961494212628,1.1127653588457134,1.0829506355183943e-06,0.2915413554745999,0.999992753084955,ENSMUSG00000056966
RIMS2,ENSG00000176406,regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283],-1.5994086093179585,13.621264858470184,-0.6866789677994098,-3.9140804760758826e-06,0.1097298405772385,0.999992753084955,ENSMUSG00000037386
KCMF1,ENSG00000176407,potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589],-0.8801879416792275,2101.6545078269564,-0.0637500248876229,-1.2732300658150372e-05,0.3787575047135356,0.999992753084955,ENSMUSG00000055239
DNAJC30,ENSG00000176410,DnaJ heat shock protein family (Hsp40) member C30 [Source:HGNC Symbol;Acc:HGNC:16410],0.9672039418953547,303.34404214020253,0.0998440353452353,1.0326147616023828e-05,0.3334420920061034,0.999992753084955,ENSMUSG00000061118
SPRYD4,ENSG00000176422,SPRY domain containing 4 [Source:HGNC Symbol;Acc:HGNC:27468],-0.2563506343411847,179.46503997725193,-0.039928342140086,-1.6751459189317434e-06,0.797680102536663,0.999992753084955,ENSMUSG00000051346
