gene_id,baseMean,LFC_shrunk,lfcSE,stat,pvalue,padj,LFC_raw
FBgn0028499,422.23823586701656,-0.0177665556784307,0.0712859694660756,-0.5247939662397711,0.5997264264568384,0.8066729831483206,-0.037410446653349
FBgn0004901,146.26815533999965,-0.0036005471814763,0.0913905758366712,-0.1145830458643866,0.908775618628104,0.9653474945231728,-0.010471810542666
FBgn0082975,0.3622992723127825,-0.004356106549969,1.5227431433620808,-1.1307378864512057,0.2581654300700758,,-1.7218233635333045
FBgn0267160,69.4820151665744,0.0302059911267627,0.1211007760735271,1.0013773193685602,0.3166444249523152,0.5926645604867723,0.1212675705179609
FBgn0051450,185.71076758873124,0.0112206156550618,0.0829049709696594,0.3416459020650859,0.732617388650666,0.883448121895026,0.028324143592609
FBgn0037753,8.69425735555134,0.0133911789439583,0.3324991676315606,1.0259014913308164,0.3049380196345576,,0.3411113919394731
FBgn0267567,5.842585514017225,-0.0061356231471151,0.4109795945105122,-0.5849797359159528,0.5585613423879277,,-0.2404147346636047
FBgn0013972,2477.0001432855247,0.0863204897118599,0.0592094039742354,2.0840694215155584,0.0371538530387739,0.1659981076839506,0.1233965082888659
FBgn0263929,2847.430231021342,0.0233485879536049,0.0395417505198512,0.7859418424565651,0.431901559586492,0.6924863431281135,0.0310775162575297
FBgn0038641,897.5590377489309,0.2124638076045769,0.04289006223264,5.291067881353176,1.2160421766679678e-07,1.2810684320097915e-05,0.2269342307083607
FBgn0051002,0.252480216101263,0.0001335929001491,1.8610373074756936,-0.1427099544950125,0.8865192546433994,,-0.2655885494633769
FBgn0001280,295.11612397188964,-0.1488650529712034,0.0607062666505882,-3.0354591670403583,0.0024016974169499,0.0253012502619316,-0.1842713936013246
FBgn0039543,968.4815827513264,-0.001970833831974,0.1219212027690256,-0.0719980628776404,0.9426034494518596,0.9781382822643356,-0.0087780904230818
FBgn0038400,3307.592011853269,0.0315519316492505,0.0465296304136721,0.975125151204176,0.329498184064099,0.6048142409412732,0.0453722128926064
FBgn0022344,722.7081976300173,0.0709008900103241,0.0472288212189828,1.9719011435427072,0.0486208927439321,0.1994253666316693,0.0931305665698863
FBgn0285912,9.419706731563878,-0.0470114364882265,0.2867433873625863,-2.577542556787797,0.0099505627856924,,-0.7390932838045545
FBgn0027620,602.7009380003108,0.0430751562088745,0.0501957825035466,1.2617029454497937,0.2070556966460235,0.4725686230406849,0.0633321666338819
FBgn0037895,1041.94920668414,-0.0469024660907159,0.1251195068313068,-1.43800783440799,0.1504318312577447,0.3941156458710756,-0.1799228310606832
FBgn0051287,4.737530009999498,-0.0085270917768575,0.4011183399755984,-0.7961739296805038,0.4259309483062662,,-0.3193599650052925
FBgn0037819,1365.638981053724,0.0101998563745492,0.1586219099003135,0.4187174173826692,0.675422664956928,0.8517542308259857,0.0664177564537657
FBgn0004897,16.095706905766058,-0.0205135028418232,0.210698291832997,-1.0279123728479802,0.303991048886523,0.579635085368116,-0.2165793811130721
FBgn0261885,4491.083827941275,0.0225400393858766,0.0500286841756525,0.6909136679667551,0.489619796239003,0.734099613596995,0.0345655016873504
FBgn0038389,125.63490188126634,-0.0702802990567242,0.1007749540758007,-1.725419275474116,0.0844519400425248,0.2784383340739605,-0.1738790482474054
FBgn0260003,4672.22292435222,0.0116771748883573,0.0419518032958967,0.3855188843583701,0.6998530179968893,0.8649208451608875,0.0161732124034559
FBgn0038299,729.0753656736193,-0.4619610903583525,0.199704329478799,-3.1517440131292704,0.0016229849066372,0.0186733026478665,-0.6294169248308001
FBgn0037280,40.62600397519273,0.0496410103164127,0.1439438928849826,1.6051268871608826,0.1084658832971155,0.3258626411243323,0.2310482127122917
FBgn0026566,565.8029750074398,-0.0586452344322585,0.0588588841299064,-1.5589367349866778,0.1190113546790892,0.3437220804185472,-0.0917572766504355
FBgn0262539,1029.817470790991,0.023058530194143,0.0633346338104455,0.6735941942469477,0.5005693452615187,0.7437200129716864,0.0426618416294725
FBgn0039800,5417.010152105098,-0.1254188532282128,0.0389004831343942,-3.639563779118789,0.0002731002912497,0.0052038562048037,-0.1415807894061628
FBgn0020510,977.0065992288528,-0.0222193619560473,0.0374664349491781,-0.7706168170964168,0.4409340901530021,0.6972457535552607,-0.0288722648484856
FBgn0038921,14.644160232476178,-0.0056808668980583,0.2311373448806114,-0.3204385538519763,0.7486359032960008,0.8922722831077847,-0.0740653165347286
FBgn0028833,2788.781075824856,0.053358226387293,0.0293451487914398,2.092069665522071,0.0364322842466339,0.1635775238852905,0.0613920956168029
FBgn0013576,11174.931934560282,0.0595595272797405,0.0367182020325945,1.9686814716076595,0.0489896802904966,0.2006091327116574,0.0722864440123156
FBgn0039465,3580.3445578737646,-0.0291512010266368,0.0398853949415611,-0.9495326516093524,0.3423497735141364,0.6170063989428196,-0.0378724848193467
FBgn0264324,1874.9455999643533,0.0421827308364228,0.0462798329201985,1.2791076283995315,0.2008591576821345,0.4647857688052724,0.0591968873292817
FBgn0040252,3.731576104843013,-0.0080086070228728,0.4543725945984967,-0.8332578725109231,0.4046993098689558,,-0.3786095415024115
FBgn0267155,0.9562654320074088,0.0090940346166254,1.0725291116214275,1.807270650093188,0.0707200899095045,,1.9383503848039267
FBgn0038132,15.978037552036367,0.0283860574544097,0.2218133071052291,1.4184068827958605,0.1560720073040645,0.4013280187818803,0.3146215214937689
FBgn0263620,73.24494552180704,-0.0106286641011893,0.1130692831233669,-0.3623629663571039,0.7170808102297737,0.8758292346570143,-0.0409721208364545
FBgn0266741,0.7274875023010043,0.0042164428900095,1.272014046813803,0.8565524815419245,0.3916922567184935,,1.0895467883545489
FBgn0037913,2711.2315735170346,0.0305448258513467,0.0662238562872389,0.8736621106873007,0.3823022906972928,0.654593120314323,0.0578572740617616
FBgn0283438,1218.0207825904126,0.0478226453127064,0.0308514537129523,1.8145473706390416,0.0695934966767935,0.2478641512181351,0.0559814242152298
FBgn0037408,101.93634862045936,0.1030561413137415,0.1058203716758961,2.090354423392596,0.0365859738009026,0.1640467857524342,0.2212020820177579
FBgn0039481,79.5380980301447,0.0069583358547243,0.1270567233945876,0.2531594021121383,0.8001450372256783,0.9171061278248118,0.0321656041289011
FBgn0028734,1690.0413903541837,0.033650287662387,0.0416289775939929,1.0879489797850488,0.2766176316448716,0.5541840122629693,0.0452902037028793
FBgn0037862,0.6468444167644395,0.0048651964794557,1.3627610685448823,1.1720079960275276,0.2411938458763245,,1.5971668690096197
FBgn0039080,0.6564942629491697,0.0011626150396278,1.2443379231070986,0.2880605821497661,0.7733003651653105,,0.3584447065212617
FBgn0039073,825.3903702493349,-0.3449212163716626,0.2035179323101929,-2.779703278814547,0.0054408588226406,0.0451905270650572,-0.5657194637402002
FBgn0039227,819.104114572922,0.0101584975148118,0.0516474183548438,0.3133114603142463,0.7540440440813149,0.8959451839481758,0.0161817280662169
FBgn0000046,1994.8780423861149,0.0944507528388329,0.0438953397550506,2.6192288705699704,0.0088128797889131,0.063744129460372,0.1149719411699063
FBgn0037402,1.0949591189855568,-0.0053727231961032,1.0253881340617226,-1.294815280313267,0.1953839594704319,,-1.327688224235027
FBgn0038492,4.152375783494086,0.0099111375765652,0.4932455336657663,1.1101997507516193,0.2669129601683626,,0.5476010685350832
FBgn0028837,533.7112190915266,-0.0577324301042529,0.0472015908362417,-1.6707744458184646,0.0947662378289084,0.2996589283386148,-0.0788632117711717
FBgn0039480,5.298016844913756,0.003175236582623,0.3977842232226822,0.2927927917719462,0.7696805382663667,,0.1164683532402041
FBgn0265042,101.12270441945432,0.0025684301446577,0.1061285554787992,0.0849503459558931,0.9323008661266752,0.9741997180395484,0.0090156575037231
FBgn0260440,11.246384074633369,-0.0483207571452366,0.2737681690654434,-2.526506043947878,0.0115203406146274,,-0.6916769337843874
FBgn0038586,245.22860745951263,-0.0221885470370362,0.0760743207270585,-0.654616790090025,0.5127145111793727,0.7495248068774705,-0.0497995276426261
FBgn0038784,0.4918902760221203,0.0026912625597165,1.469861776681883,0.5760992683334321,0.5645480859789513,,0.8467862940977111
FBgn0288809,0.4003692461320621,-0.0013406975800789,1.4379558211996928,-0.4292927331133357,0.6677102045613315,,-0.6173039845790472
FBgn0267777,14.15651718098304,-0.0201196244947767,0.2754275041258057,-1.2705094062837188,0.2039032344108773,0.4686870854350162,-0.3499332347410839
FBgn0037676,1621.2915741175611,0.0925671100254285,0.056554191524056,2.237432720003361,0.0252580720221578,0.1291779676470466,0.1265361985692597
FBgn0037432,6.817089481652358,0.0034885441767771,0.3473464879794882,0.2839750048532154,0.7764295356828075,,0.0986377206097225
FBgn0051272,20.15849016170666,0.0260186853136948,0.2179584170928695,1.312253096853575,0.1894347519087412,0.4489374845140143,0.2860166078154212
FBgn0037442,3171.5833181212374,-0.0016330415056112,0.0447713109467358,-0.0503835869024933,0.9598167155284127,0.9843830035573428,-0.0022557392358234
FBgn0287601,0.8928247166534828,-0.0047476000717223,1.0632392380261573,-1.104543456260464,0.269357463605582,,-1.1743939428011538
FBgn0027508,1230.1400149746958,0.0528669430849706,0.0437220112083407,1.607372596845692,0.1079726576700645,0.3250592309061142,0.0702775626952671
FBgn0039690,763.9221969499056,-0.11367711051624,0.0633120495887766,-2.443235609326422,0.0145562308233301,0.0883973046601264,-0.1546862540547393
FBgn0039675,3.34973762715423,-0.0014392703894948,0.6186696791094594,-0.2086973803010473,0.8346844853299661,,-0.1291147413018337
FBgn0039462,128.69427081930775,0.0330749049292535,0.0803475738711312,0.9448685169246096,0.3447260063863668,0.6187263041454016,0.0759178929621062
FBgn0004049,1081.9958860109973,-0.0338824772035763,0.0409209764059374,-1.106119188792867,0.2686749342437788,0.5446014143462684,-0.0452634772267475
FBgn0262004,7.308774492369778,0.0083748131090925,0.3368188896386577,0.6592195865425443,0.5097547711524721,,0.2220376091673148
FBgn0083985,57.09642048958084,0.0362662081782657,0.1311185359431412,1.2116324148594249,0.2256531206540334,0.4954890936746889,0.1588674683376205
FBgn0051184,112.24934907584075,-0.1652417943827765,0.0885668778690383,-2.6679897262029333,0.0076306591415334,0.0569549646429486,-0.2362955202364642
FBgn0038964,462.5228828006274,0.2377827267804736,0.0861410855577941,3.3879888581506585,0.0007040712436165,0.0104081905555599,0.2918450380988092
FBgn0015575,7916.578218917184,-0.1366068094116116,0.0641547717597115,-2.760868581726564,0.0057647868228272,0.0468295345153046,-0.1771228937192263
FBgn0020379,693.7199184824975,0.0225030216702074,0.0493826143321478,0.6930253514913816,0.4882936420614823,0.7334298018537168,0.0342234036551
FBgn0266751,0.4584852334469744,0.0003864151994025,1.7616663074548946,0.2944452127148494,0.7684177225353852,,0.5187142106311398
FBgn0003165,4205.9458680091775,0.0810006072691769,0.0522648502985311,2.1178050447695806,0.0341915819249851,0.1574732406374834,0.1106867636263561
FBgn0051109,194.63369461681503,0.0069444725060883,0.0670014519095938,0.2076617327326042,0.8354930991276803,0.9318639179839324,0.0139136375991465
FBgn0267938,4.312111590469521,-0.0040139463020087,0.4190406696125485,-0.3921827589153925,0.694923182218653,,-0.1643405259064027
FBgn0027539,278.3034001388333,0.0046309659963532,0.0753021469084886,0.1395847947001336,0.8889880550666942,0.9555356519286302,0.0105110347167006
FBgn0053092,0.3143234608263657,-0.0028642157451335,1.553894355881412,-0.8748596935294262,0.3816502525444043,,-1.3594395399635173
FBgn0082958,0.3449749976182993,-3.614357105743648e-05,1.5484870508667872,0.0276406779687107,0.977948737721134,,0.0428012319117274
FBgn0038142,73.30034740017929,0.0633551531470799,0.1895655861226469,2.2006478552558644,0.0277609629681951,0.1376085772093598,0.4171671005311237
FBgn0051365,232.871348807542,0.0254059240050448,0.0609388930986114,0.733380581853602,0.4633263392344202,0.7140391134983181,0.0446914008781741
FBgn0037371,415.1646445605557,-0.043816184698428,0.0561010987757125,-1.2348897253048794,0.2168715478958069,0.4858025738877337,-0.0692786704564416
FBgn0037526,181.70186825071227,-0.0078789003413416,0.0816100821315237,-0.2416816219345465,0.8090268710482901,0.920116850898418,-0.0197236570157582
FBgn0037874,20125.32536225365,-0.0316375598704529,0.0279880864947195,-1.3111197503220064,0.1898173090826528,0.449412034881993,-0.0366957329769474
FBgn0011281,7454.783376253263,0.0165119743750778,0.1123541784854482,0.5705187626871066,0.5683259000434447,0.7855292442725962,0.0641001668922442
FBgn0039955,2245.5550473567887,0.0543201014692085,0.0374437141820464,1.7950376132852373,0.0726477073703747,0.2528018968576879,0.0672128753378753
FBgn0004054,0.4963091069775595,0.0033805719292651,1.3741321907502109,0.7638671017500076,0.4449464440966669,,1.0496543739697524
FBgn0039697,3817.60837379556,-0.1291238284477139,0.0645285839118242,-2.651661434398131,0.0080096812909957,0.0590286379678097,-0.1711079573753081
FBgn0037569,68.15284201267156,-0.0681308154077966,0.1204875190355345,-1.7808602544780503,0.0749352830269768,0.25840144526945,-0.2145714338110509
FBgn0037493,1.3405384405525942,0.0037733659198575,0.8186249408480882,0.6928211019143781,0.4884218277635794,,0.5671606335729651
FBgn0040670,10.067221418761235,0.0223856906938993,0.2707701470042035,1.3632310745940663,0.1728096966848761,,0.3691222784685337
FBgn0039730,575.8582984853599,0.0299740123713163,0.0463554049020546,0.9304835713471796,0.3521207663617124,0.6268275755510526,0.0431329427045083
FBgn0013981,9587.09536440072,0.0207761829977683,0.0333392349831731,0.7679880940404841,0.4424942582875006,0.6982785457176454,0.0256041355314949
FBgn0267814,3.49463993771216,-0.0041448418669282,0.5280556195250843,-0.5128834360926591,0.6080328606949885,,-0.270830980590063
FBgn0051475,362.50510940993166,0.2021591643769009,0.0617425248585368,3.77559094703728,0.0001596287671991,0.0035739702508487,0.233114517903116
FBgn0267807,0.3770224434829425,-0.0039157953358597,1.5932227401844392,-1.007551798532891,0.3136696789155079,,-1.6052544373363329
FBgn0264831,1.0772020902635728,0.001533122473082,0.8466445420596638,0.2815287966844531,0.7783048442943438,,0.2383548191455169
FBgn0267790,1620.6328890434866,0.0110075056773453,0.0429665365133309,0.3637039909905378,0.716079062802236,0.8750875453788037,0.0156271008089391
FBgn0004898,18.30623703611156,0.0215624601351674,0.2331063907081642,1.1611925620716717,0.2455635988730587,0.519213494790341,0.2706814070616933
FBgn0086663,2.1096374017008728,0.0029654650621398,0.6264691606520962,0.4298485738859853,0.667305796250969,,0.2692868752898538
FBgn0037734,1768.8485117146306,-0.0037871656953472,0.035206972544021,-0.1167102270952108,0.9070896856166374,0.9648978040636664,-0.0041090137609475
FBgn0266227,1912.7447702102256,0.1869955263854369,0.0314228624282161,6.222209598687004,4.902015521884697e-10,1.6917024601042085e-07,0.1955196362190678
FBgn0243514,430.5048938184183,-0.01623216607106,0.1190105534489356,-0.5610384032337143,0.5747713576220997,0.789761238625643,-0.0667694908749514
FBgn0038741,102.56767061080866,-0.0135358847678305,0.1135301593743803,-0.4605235419210098,0.6451404775398325,0.8353688574483948,-0.0522833111099463
FBgn0038583,268.8088862752681,0.0020691043693631,0.0657180058099812,0.0623848073754507,0.950256393350819,0.9804752849972254,0.0040998051335544
FBgn0026077,872.129530359977,0.1055049865175804,0.1047513253566683,2.117188640267932,0.0342438411102542,0.157641380787224,0.2217783160981482
FBgn0038412,488.2845594610087,-0.2473704722227595,0.0912631190890063,-3.3586675728462354,0.000783192200668,0.011117996516718,-0.3065224786810497
FBgn0011278,1.7375476929164055,0.0038151913007475,0.7123252268549526,0.6084794551671215,0.5428695279932605,,0.4334352659384978
FBgn0016693,2094.440726188215,-0.0274735088613077,0.0303591954741723,-1.0579051191819135,0.2900987011044093,0.5683738489732362,-0.0321171483063713
FBgn0051496,0.3932701474419184,0.0023999227096802,1.7263267108083502,0.5991559731899436,0.5490688788843807,,1.0343389604581714
FBgn0266254,1.5614065114363975,-0.0042297209941154,0.8042252209653394,-0.7811823352694836,0.4346952617043138,,-0.6282465361963203
FBgn0039538,95.5005051831624,0.0153409202181555,0.1017817140475952,0.493775322882155,0.6214648627983747,0.8200508160162299,0.0502572987173505
FBgn0051268,7.586229290014532,-0.0190138822472102,0.3211818886888162,-1.3751419496502593,0.1690874411235498,,-0.4416706886038913
FBgn0037275,117.31722211787137,-0.0120089609386933,0.0902121351324337,-0.3749111983716041,0.7077265104298345,0.8704491815169347,-0.0338215396901618
FBgn0051201,67.36093130869733,-0.001592207584556,0.1104169010823846,-0.0590998616418445,0.9528725688446534,0.9815097436184944,-0.0065256235768901
FBgn0037307,6.711633840327576,-0.012021068019114,0.3811727950305206,-1.043319563432639,0.2968003133302835,,-0.3976850341036417
FBgn0039151,2888.4023267777256,0.032501127743987,0.1117817352814917,1.0324703029367897,0.3018518525888563,0.5782487036786057,0.1154113220888818
FBgn0039114,10205.901254651628,0.0067573277360928,0.1683039869419904,0.2981841387129273,0.7655626269390089,0.9011684776409542,0.0501855793882492
FBgn0038714,1.1958103968561304,-0.0028555827841241,0.7976074948907861,-0.5123884160858887,0.6083791965636671,,-0.4086848409653234
FBgn0038721,1131.0206889373198,-0.1470703281065851,0.0551026274230711,-3.201916844920321,0.0013651640009541,0.0165727853362069,-0.1764340309452998
FBgn0039747,65.79530801695458,-0.0305346420506437,0.1247168212487404,-1.0244139743824414,0.305639784216662,0.5811884007124544,-0.1277616545277666
FBgn0262127,1130.2808870555273,0.1077259512820293,0.0371117010031651,3.293382690859594,0.000989896396154,0.0133651395907077,0.1222230337121807
FBgn0037810,273.42879831506013,0.1269164175105208,0.0692174201407511,2.535434221368784,0.0112308018319393,0.0743372121256935,0.1754962157397214
FBgn0038202,367.4587253894112,0.1844481203238613,0.0655866803582295,3.3760816751183067,0.0007352608886819,0.0107232245078407,0.2214259896892604
FBgn0037669,103.27285861312512,0.0282822574801047,0.1048795351877179,0.8857754241936067,0.3757385553890874,0.6492388574471663,0.0928997147701291
FBgn0039644,871.5894522309713,-0.0496682128593081,0.0515947470057863,-1.416524503640492,0.1566219950866767,0.4021223516745667,-0.0730852233928282
FBgn0260944,751.0800174607473,0.0178231711463605,0.0561624084225049,0.539078434566928,0.589832735207221,0.8000875594949672,0.0302759432139124
FBgn0001311,25.188745896379377,-0.0079622633055985,0.2077902049465528,-0.4100141066980525,0.6817955994182447,0.8555228460512893,-0.0851969152617661
FBgn0267762,4.416360559391901,0.0002719657245055,0.4475071646820789,0.0271574558087939,0.9783341485254132,,0.0121531560489722
FBgn0000039,799.2018283530758,0.0603279890505086,0.0596229957558889,1.5863885738167087,0.1126511907807756,0.3323741501574301,0.0945852392038642
FBgn0264775,0.4117895767790119,-0.0016653763739699,1.5491549984721753,-0.7298879740604759,0.4654586637971971,,-1.1307096033405155
FBgn0053107,183.9211308832528,0.0666851592696973,0.0749589549053229,1.6398920948220457,0.1010276048144416,0.3116782580095352,0.1229245975853613
FBgn0261599,19791.11848731084,-0.0538017451791784,0.0495346881002013,-1.515127948020181,0.1297400052538363,0.3610784128421563,-0.0750513903370777
FBgn0037757,611.6662525264737,-0.0155131047596263,0.048964024679908,-0.476200925973646,0.6339312398786316,0.8291492820537483,-0.0233167138919686
FBgn0039749,56.12406018454485,0.0122548306741357,0.1370235122846508,0.4621480391816557,0.6439751623556053,0.8345077592716428,0.0633251475241348
FBgn0039664,71.39251859471686,-0.0024131628904787,0.1252479600482709,-0.0887342894905425,0.9292930809381944,0.9735543969464514,-0.0111137887450231
FBgn0038694,0.3501888283910856,-0.0001885143442016,1.5941568134551087,-0.0185808864839352,0.985175450581002,,-0.0296208467884013
FBgn0026190,50.997388342704255,-0.1068176717911277,0.1447434721851055,-2.2626056962861734,0.023660006677993,0.1238372494043948,-0.3274974046662592
FBgn0004863,26.60277686222788,0.0164163391883906,0.1880327850064505,0.761999515737475,0.4460602931853588,0.7016361262919087,0.143280891117684
FBgn0038471,299.0330536968103,0.0929048671046802,0.0576976124087895,2.222450245263398,0.026252892942596,0.132228964554354,0.1282300728490268
FBgn0024432,1016.5663468881912,0.0201236406533379,0.0371351314363026,0.7043568450048086,0.4812105739045373,0.7280355893630552,0.026156384017313
FBgn0004175,0.7904820521160236,0.0062591033846246,1.4515279474044835,1.5731030607145755,0.1156949563528625,,2.2834030567747385
FBgn0039381,792.8786623594588,-0.0289610041257052,0.0376418901083336,-0.9966813402112366,0.3189192098303088,0.594365633516151,-0.0375169694812581
FBgn0039881,62.66721891522175,-0.0323697471573621,0.1595098886768251,-1.2518804257931182,0.2106134383123693,0.4772562815956928,-0.1996873073549566
FBgn0037788,2553.389234805547,-0.0315430450595229,0.0635200766255248,-0.9068059340558928,0.3645094313231454,0.6387691102577551,-0.0576003824157109
FBgn0039224,2.450497095307393,0.004567429642075,0.5990449908803573,0.6260674072190465,0.5312707290877802,,0.3750425442480226
FBgn0038058,396.9319788394848,0.0077737588327464,0.0527724971205322,0.2385301882336093,0.8114699041138845,0.9211571220515232,0.0125878336717181
FBgn0039406,2114.823650194759,8.88534064662626e-05,0.0518425325332009,0.0143473087841112,0.9885528965554488,0.9944152566817702,0.0007438008224041
FBgn0264427,16.94408507987048,0.0068960256545874,0.2169697119190888,0.3667288812632637,0.7138212611679248,0.8740882395409998,0.0795690597201
FBgn0037234,1305.1040865352445,0.0161989693439828,0.0368685503833194,0.5607318116739035,0.5749803774317539,0.7898975452761829,0.0206733690502293
FBgn0265040,0.782251596378609,-0.0020767488765995,1.043803101385817,-0.4562723665354311,0.6481941324865299,,-0.4762585112663291
FBgn0038047,21.02391442605652,0.0250908390244726,0.208593773264395,1.2191886915171737,0.2227725830650534,0.4922214365625753,0.2543151694848478
FBgn0267810,3.884240385455748,-0.0085926438148389,0.4818985182838581,-0.9468213933585172,0.3437297985070173,,-0.4562718265389273
FBgn0038959,345.96204483124774,-0.1201393955086295,0.0638083868953732,-2.543586895909204,0.0109720762123592,0.0732056924888611,-0.1623021767561759
FBgn0038934,1.69055807915228,0.0007094342619277,0.7045099687269847,0.1154212652271765,0.9081112243894214,,0.0813154319556271
FBgn0002522,59.34983154017832,0.0030722583013328,0.1221966903471294,0.111951091149387,0.910862186304286,0.965796954497943,0.0136800528192049
FBgn0039621,27.28297671647377,-0.0006444379074263,0.1888425204555472,-0.031526785550881,0.9748494309781232,0.9895824226827324,-0.0059535976452898
FBgn0039686,81.72384937958098,-0.1904264527210681,0.1001622297136384,-2.7482986228054376,0.0059905421161029,0.0481166496773339,-0.2752757179791143
FBgn0038211,2110.6210697816387,-0.0352750573641887,0.0620930581517428,-1.0060487648914995,0.3143921128801158,0.5903257534154219,-0.062468644461897
FBgn0263520,0.5602589622347738,-0.0046396901000703,1.3998912522418805,-1.194133897266453,0.2324255954536421,,-1.671657596788812
FBgn0039223,797.3447092852675,-0.0255739568794909,0.0470874782410267,-0.797014960586968,0.4254423426718401,0.6876644071437271,-0.0375294246144116
FBgn0085322,167.03685377860128,0.0113073203965192,0.0738607365903882,0.3383715792071868,0.7350831888201594,0.8849853071334609,0.0249923740814957
FBgn0038405,68.53231764905043,-0.0103697152491413,0.1094884329439946,-0.3491228590920518,0.7269970759372036,0.8807201175269652,-0.0382249147469158
FBgn0039631,193.6043182237769,0.0438053375045695,0.0831475643867366,1.202260406367016,0.2292626519412366,0.4992299000495858,0.0999650245480255
FBgn0039741,555.1417592137341,0.0037722623165899,0.0607668269299438,0.1127173119060409,0.9102546758042525,0.9655390009119892,0.0068494733846028
FBgn0003719,143.5952743685583,-0.054567617927722,0.1365545505725184,-1.6554384504353428,0.0978355918667755,0.3049183247902297,-0.2260576535996646
FBgn0037382,502.4820503154017,0.0059796981873952,0.0504233437716451,0.2081936689799663,0.8350777517112433,0.9317672983355776,0.0104978209420569
FBgn0039558,166.55745811337016,-0.0477346753218865,0.08500157419171,-1.29083071385229,0.1967623850371939,0.4593417190231483,-0.1097226426924534
FBgn0038678,235.82481509072463,-0.0350107660746722,0.0650873824897356,-0.9839083121357276,0.3251605963772894,0.6007397542078481,-0.0640400166468083
FBgn0023179,5933.411816218933,0.070390170908105,0.0430213947182935,2.074454665804197,0.0380371048842636,0.1689238732756304,0.089245933002768
FBgn0263406,22.293950834180336,0.4693828633736369,0.2461075204807412,2.9149944383985984,0.0035569488121794,0.0335197210096906,0.7174020534494299
FBgn0037229,222.36825289287893,0.0080043662206095,0.0882920222929516,0.2490313628866885,0.8033365213998529,0.91811480658182,0.0219874826436356
FBgn0029512,310.9314420249429,-0.0074827820895671,0.0729274112335979,-0.2257443185599778,0.8214002864457373,0.9257403228320876,-0.0164629487532718
FBgn0037338,140.53882915978232,-0.0236921140757729,0.0956649211879137,-0.7295308862721033,0.4656769817230776,0.7159674367866642,-0.0697905147393696
FBgn0264291,70.34173176631234,-0.0585985052595053,0.1183860836637129,-1.622443335602172,0.1047084566333588,0.3187305597748622,-0.1920747124682322
FBgn0038798,75.08611889986386,0.1095475957563857,0.1431189458222568,2.275766824924213,0.0228599693278303,0.1207933331747233,0.3257053489204179
FBgn0053096,17.362994817287177,0.0480192420595738,0.2311978562714771,2.1809744052280533,0.0291853096361804,0.1423011543945333,0.5042366070716857
FBgn0051454,12.883250857180794,-0.0164304980087088,0.2721250622617666,-1.036517092236068,0.2999609696353073,0.5779582114096031,-0.2820622782601252
FBgn0038925,1483.9410157755774,0.0486580552161908,0.0441464222030491,1.4847215695300096,0.1376175955157802,0.3730435796104899,0.0655451452624456
FBgn0259705,61.91361891222344,0.0026189587760085,0.1224925817547479,0.0930910429267459,0.9258312332452626,0.9722081326920292,0.0114029621863391
FBgn0004110,0.888281358404664,0.0023293405873636,1.0787672423123775,0.5274463365582114,0.5978836729419355,,0.5689918299566679
FBgn0085386,1153.0909945161402,0.0430764232161004,0.056897089471568,1.213314408641395,0.2250096361413791,0.4948135439470275,0.0690340584656121
FBgn0002306,1373.89273591151,-0.0061165182095652,0.0501592721832328,-0.193791433212462,0.8463391951612194,0.936654060065629,-0.0097204372452826
FBgn0015396,131.32028273820285,0.2335512776043521,0.0932410636668672,3.191159303734539,0.0014170312502837,0.017045250904856,0.2975470878106279
FBgn0051457,117.2197209907109,0.043590541454108,0.0872847557529124,1.204957061001808,0.2282198786689443,0.4980428577668545,0.10517438276229
FBgn0051576,1.7857646086932393,-0.0076617997673728,0.9825098800431772,-1.699833533438466,0.0891622420009605,,-1.6701032410319971
FBgn0051159,131.74751666671557,0.1412293611850414,0.0906938571030453,2.4491094580784227,0.0143209920294696,0.087339724698923,0.2221191832206812
FBgn0086346,3049.8726590045108,-0.037632685130376,0.0379782909262407,-1.2531553988174275,0.2101491580305409,0.4768018076557818,-0.0475927003120774
FBgn0038541,99.06622623069909,-0.0508082175658111,0.1043677433256694,-1.4200452921281517,0.1555944956586461,0.4007773676339261,-0.1482069225596562
FBgn0037475,343.65636456991456,0.0608944467649707,0.0741152208460558,1.5387342561130122,0.1238691857333427,0.3518827166674123,0.1140436292152074
FBgn0039425,1.53893857680933,0.0013634707807908,0.7544136726473244,0.234376344815753,0.8146928213566775,,0.1768167190741079
FBgn0015282,1644.969715644074,-0.1266867848985054,0.041362863875182,-3.483783197508732,0.0004943797823711,0.0080060725921855,-0.1440992501692003
FBgn0038909,25.534331902003068,0.0003424588137022,0.18405395254207,0.0155431479898696,0.987598861525322,0.9940073271065076,0.0028607778224818
FBgn0037684,524.859187666289,-0.4942424982018775,0.2012308687716935,-3.248011612969018,0.0011621452735674,0.0148540867150234,-0.6536001986583051
FBgn0039212,351.96819464670995,-0.1056871452013162,0.0597099741364926,-2.402302306253511,0.0162922381730579,0.0956260219404361,-0.1434414085744337
FBgn0029088,835.4457296653279,-0.0003577004872827,0.0558353353275963,-0.0137227653559626,0.9890511610291732,0.994816484379896,-0.000766215205272
FBgn0038242,0.5296116191064802,-0.0008402207226907,1.3036128991115468,-0.2851691542879853,0.7755145509319702,,-0.3717501879585485
FBgn0267211,2.3540774893281933,0.0014860513152153,0.6107256780152801,0.2108411160010687,0.8330112537123067,,0.128766083523251
