ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Database,Pathway,Direction
0.6444033244904546,1.8603983925802723,0.001996007984031936,0.019879585829279543,0.864,6/18,1.66%,RPS6KA4;RPS6KA6;RPS6KA2;RPS6KA1;RPS6KA5;RPS6KA3,Reactome_2022,Recycling Pathway Of L1 R-HSA-437239,Upregulated
0.5432955270976859,1.8598802604199984,0.0,0.019885123499842196,0.864,9/31,9.04%,CLIC2;CLIC1;CLIC5;CLIC3;CLIC4;SLC5A5;SLC5A8;TTYH1;TTYH3,GO_Biological_Process_2025,Monoatomic Anion Transport (GO:0006820),Upregulated
0.6666968373486253,1.858283389195196,0.001949317738791423,0.02013296324959381,0.869,10/16,17.41%,EIF3E;EIF3H;EIF3A;EIF3B;EIF3C;EIF2S3;EIF2S1;EIF3I;EIF1AX;EIF3G,WikiPathways_2024_Human,SARS CoV 2 Nsp1 Inhibits Translation Initiation In Host Cell WP5027,Upregulated
0.4811723045356,1.8523272661867642,0.0038910505836575876,0.02155785510151731,0.881,15/59,4.56%,RPS6KB1;SLC27A4;SLC27A1;LPIN3;LPIN2;LPIN1;PDK2;PDK4;DENND4C;PCK2;PCK1;IRS2;IRS4;IRS1;SH2B2,GO_Biological_Process_2025,Cellular Response to Insulin Stimulus (GO:0032869),Upregulated
0.5952450906786403,1.8485856401415022,0.001953125,0.022269389823501316,0.886,13/23,19.94%,GNAQ;ATF6B;CREB3L2;ATF1;CREB3L4;CREB3L3;CREB1;CREB3L1;CREB3;REN;ITPR2;ITPR1;ITPR3,WikiPathways_2024_Human,Renin Angiotensin Aldosterone System RAAS WP4756,Upregulated
0.6419994801064814,1.8473419414190464,0.007692307692307693,0.02235845709789066,0.886,14/17,22.73%,HIBADH;IVD;MCCC2;MCCC1;DBT;ECHS1;HSD17B10;ALDH6A1;HIBCH;BCKDHB;BCAT1;BCAT2;ACADSB;SLC25A44,Reactome_2022,Branched-chain Amino Acid Catabolism R-HSA-70895,Upregulated
0.6227874966630162,1.8471142123049562,0.001953125,0.022248445398440734,0.887,11/19,8.28%,ABHD14B;SULT4A1;SULT2A1;SULT1C4;SULT1A1;SULT1A4;SULT2B1;SULT1E1;SULT1A2;SULT1B1;SULT6B1,Reactome_2022,Cytosolic Sulfonation Of Small Molecules R-HSA-156584,Upregulated
0.5592857816749941,1.8448781633559301,0.001953125,0.022699427399760476,0.892,5/29,0.33%,NLGN3;NLGN4X;NLGN4Y;NLGN2;NLGN1,GO_Biological_Process_2025,Synapse Assembly (GO:0007416),Upregulated
0.607388149659148,1.8447077591077963,0.005703422053231939,0.02258111318397617,0.892,6/20,13.14%,GNA12;ITGA1;PPP4R3C;PPP4R3A;PPP4R3B;PHACTR4,GO_Molecular_Function_2025,Phosphatase Activator Activity (GO:0019211),Upregulated
0.4427410365045052,1.841624907854765,0.0,0.02321065895553348,0.899,29/91,8.62%,CYP4F11;CYP4Z1;CYP4F8;CYP4F2;CYP4V2;CYP4X1;CYP4F3;CYP4F12;CYP4B1;CYP19A1;CYP4F22;GSTO2;GSTO1;GSTT2B;GSTT2;EPHX2;SULT4A1;SULT2A1;SULT1C4;SULT1A1;SULT1C2;SULT1A4;SULT2B1;SULT1E1;SULT1C3;SULT1A2;SULT1B1;SULT6B1;NAA30,WikiPathways_2024_Human,Metapathway Biotransformation Phase I And II WP702,Upregulated
0.40165976734376585,1.8397791960165328,0.0,0.023490987669233545,0.902,42/166,8.42%,CYP4F12;CYP4A11;CES5A;CES1;CES4A;CES3;CES2;GCLC;GSTT2;ABCC5;ABCC3;ABCC2;ABCC4;SLC5A6;SLC27A5;SLC27A1;ABCG8;SLC5A12;SLC5A11;SLC5A2;SLC5A3;SLC5A1;SLC5A5;SLC5A7;SLC5A9;SLC5A10;SLC5A4;SLC5A8;PDK4;CPT2;SQSTM1;PCK1;IRS2;TXNRD3;TXNRD1;GADD45B;NFKB2;ETNK2;PGD;SULT2A1;SULT1A1;G6PD,WikiPathways_2024_Human,Nuclear Receptors Meta Pathway WP2882,Upregulated
0.6307661968098257,1.839439498106753,0.0020964360587002098,0.02344355014152478,0.903,5/17,3.19%,CYP4F2;CYP4F12;CYP4A11;CFTR;GNAS,GO_Biological_Process_2025,Multicellular Organismal-Level Water Homeostasis (GO:0050891),Upregulated
0.6326949184071787,1.8369419411400507,0.010101010101010102,0.024062893771833488,0.907,13/17,21.69%,KDM6B;UTY;KDM6A;JARID2;KDM4C;RIOX2;KDM5B;KDM5C;KDM4A;KDM4D;KDM5D;KDM5A;KDM4B,GO_Molecular_Function_2025,Histone Demethylase Activity (GO:0032452),Upregulated
0.4683779748474964,1.8352663994681282,0.0,0.02438342593943186,0.909,30/66,19.93%,HMGCS1;HMGCS2;RPS6KB1;RPS6KA5;ABCG4;ABCG1;PRKAB1;ABCA1;NFKB1;RICTOR;HAP1;TSC1;BNIP3;CREB1;SIN3A;HMGCR;EIF4E;RPTOR;PIK3C2A;PIK3CG;PIK3CD;PIK3C2G;PIK3CA;PIK3C2B;PIK3CB;EIF4EBP1;OPA1;HTT;RAB3GAP1;ITPR1,WikiPathways_2024_Human,Effect Of Omega 3 PUFA On Huntington 39 S Disease Pathways WP5470,Upregulated
0.46048715649570865,1.831402274167441,0.0018587360594795538,0.025357723531043628,0.916,39/67,29.65%,RPS6KB1;SMAD4;ZFP36;WWOX;MTSS2;HSPB1;EEF1A1;SOX6;SOX9;SOX5;AMHR2;ACVR1;ACVR1C;ACVR1B;ACVR2A;ACVRL1;SPHK1;TBX1;DDX18;DAB2IP;RACK1;LIMS1;PDE8A;PDE2A;PDE3A;PDGFB;ANXA1;SPRY2;DLL4;EHD1;VIL1;HTRA2;PLCG1;WNT7A;WNT2;WNT5A;WNT10A;WNT4;NANOS1,GO_Biological_Process_2025,Cellular Response to Growth Factor Stimulus (GO:0071363),Upregulated
0.6073890400897478,1.8313927973063369,0.00404040404040404,0.025199237758974608,0.916,7/20,7.37%,EPHX2;ACADVL;ABCG1;PDK2;PDK4;PDK3;ADIPOR1,GO_Biological_Process_2025,Regulation of Small Molecule Metabolic Process (GO:0062012),Upregulated
0.5849298814285977,1.8291879590214217,0.001968503937007874,0.025628097921264286,0.92,15/25,25.94%,PDK3;RXRG;PLPP1;RXRA;RXRB;TBX1;NCOA2;NCOA1;NCOA3;PPARA;VDR;THRA;RARB;RARA;PPARG,GO_Biological_Process_2025,Nuclear Receptor-Mediated Signaling Pathway (GO:0141193),Upregulated
0.4571324634044544,1.8285940799022027,0.002028397565922921,0.02564017209649457,0.92,41/73,31.07%,RSL24D1;RPL13A;GSPT2;GSPT1;RPL18A;RPL4;RPLP0;RPS24;RPL6;RPS13;RPL35A;RPS4Y1;RPS4Y2;RPS4X;RPL8;RPS6;RPSA;RPLP1;RPL23;RPL18;RPS7;RPL26L1;RPL26;RPL7A;RPS3;RPL7;RPL19;RPL15;RPS25;RPS5;RPS29;RPL3L;RPL3;RPL35;RPL12;RPS28;RPL29;FAU;RPL14;RPS12;RPL11,Reactome_2022,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,Upregulated
0.568413801806829,1.8285663335040414,0.003952569169960474,0.025504023889083995,0.921,11/25,14.95%,HMGCS1;HMGCS2;ACSL1;ACSL3;ABCG1;ABCA1;MYLIP;HMGCR;ELOVL2;ELOVL4;ELOVL5,WikiPathways_2024_Human,Cholesterol Biosynthesis Pathway In Hepatocytes WP5329,Upregulated
0.4405525093925156,1.8250538659055686,0.0,0.0264978496444873,0.931,27/81,18.30%,CYP4A11;HMGCS1;HMGCS2;PLIN2;ARNT2;NPAS2;ACSL1;SLC27A1;CPT2;ABCA1;TXNRD1;PEX11A;SULT2A1;GPS2;SIN3A;SIN3B;RXRA;RXRB;CLOCK;BMAL1;NRF1;HMGCR;MED6;MED12;NCOA2;NCOA1;NCOA3,Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,Upregulated
0.5386666961222757,1.8233606079220366,0.0019342359767891683,0.02680395754024651,0.939,17/32,12.04%,SLC16A1;SLC16A9;SLC16A7;SLC16A4;SLC16A14;SLC16A3;SLC16A12;ABCC5;ABCC1;SLC5A6;SLC27A1;SLC25A10;SLC25A21;SFXN3;SFXN1;SLC13A3;SLC13A2,GO_Biological_Process_2025,Carboxylic Acid Transmembrane Transport (GO:1905039),Upregulated
0.5127309826911891,1.8192757399748516,0.002008032128514056,0.02776413111881638,0.945,18/40,17.97%,RPS6KB2;SMAD4;NFKB1;NFKB2;RELA;REL;RICTOR;TSC1;RB1;EIF4E;RPTOR;MAPKAP1;PIK3CG;PIK3CA;PIK3CB;CCND1;EIF4EBP1;RPS6,WikiPathways_2024_Human,Head And Neck Squamous Cell Carcinoma WP4674,Upregulated
0.5627560220494069,1.817079300049085,0.00392156862745098,0.028231047129179863,0.948,13/27,18.02%,GNA13;GNAS;GNAQ;GNAL;PTGFR;PTGER1;TBXA2R;PTGER3;FFAR4;LHCGR;FSHR;TSHR;ADCY5,GO_Biological_Process_2025,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),Upregulated
0.5996101199676928,1.810828870551926,0.005917159763313609,0.02987594920275889,0.956,8/20,4.89%,XPNPEP2;ERAP2;ERAP1;LNPEP;TRHDE;RNPEPL1;ANPEP;LVRN,GO_Molecular_Function_2025,Aminopeptidase Activity (GO:0004177),Upregulated
0.4741449155685987,1.8100020302817212,0.0019305019305019305,0.029916794586636607,0.956,29/56,19.23%,EIF3H;ECE1;MMEL1;ECEL1;ERAP2;ERAP1;LNPEP;ANPEP;PSMD7;TMPRSS6;ADAM18;ADAM7;ADAM30;ADAM32;ADAM28;ADAM29;ADAM10;ADAM23;ADAM21;ADAM2;ADAMDEC1;SPRTN;LAP3;MMP10;MMP12;MMP26;MMP27;MMP3;MMP8,GO_Molecular_Function_2025,Metallopeptidase Activity (GO:0008237),Upregulated
0.6218388279638031,1.8096788705449682,0.001984126984126984,0.029848986439297842,0.958,7/19,10.02%,NLGN2;CFTR;C2CD2L;ACSL4;IRS2;TRPM4;SOX4,GO_Biological_Process_2025,Positive Regulation of Insulin Secretion (GO:0032024),Upregulated
0.6155409478210013,1.8095989264053216,0.006060606060606061,0.02971475861554255,0.959,7/19,3.30%,HCN1;CNGA1;CNGB3;CNGA3;CNGA4;CNGB1;KCNH1,GO_Molecular_Function_2025,Cyclic Nucleotide Binding (GO:0030551),Upregulated
0.45656256705832937,1.8085863230348707,0.001949317738791423,0.029822650716847518,0.959,33/66,27.97%,GATA1;INSM1;DAXX;ST18;DHH;TMPRSS4;FUBP1;NKAPL;POU5F1;KDM6B;UTY;KDM6A;UBAP2;MEAF6;JARID2;KDM4C;COQ7;AFF3;AFF4;AFF1;AFF2;PDGFA;KDM4A;KDM4F;KDM4D;KDM4E;KDM4B;CDK3;PTRH2;ING4;HIF1A;STOX1;JADE1,GO_Biological_Process_2025,Regulation of Macromolecule Biosynthetic Process (GO:0010556),Upregulated
0.4622350358491122,1.808133005450095,0.0,0.029769849763174573,0.959,40/60,38.32%,FBL;FBLL1;PNO1;DCAF13;NAT10;EXOSC10;RPS24;RPS13;FCF1;RPS4X;RPS6;PWP2;BMS1;PDCD11;UTP15;DHX37;RPS7;DIMT1;TBL3;IMP4;RPS5;UTP20;NGDN;WDR36;MPHOSPH10;RRP9;NOP58;RPS28;RPS12;NOC4L;NOL10;RRP7A;HEATR1;RPS8;RPS3A;UTP14C;UTP14A;KRR1;RPS23;UTP4,GO_Cellular_Component_2025,Small-Subunit Processome (GO:0032040),Upregulated
0.5211952611658444,1.8079461390300395,0.002004008016032064,0.029651601803440942,0.959,5/37,0.33%,NLGN3;NLGN4X;NLGN4Y;NLGN2;NLGN1,Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,Upregulated
0.4517926605053138,1.8078539248981862,0.0,0.029501867017641684,0.96,38/72,30.96%,LTV1;FBL;PNO1;NOB1;NAT10;EXOSC10;RPS24;RIOK2;RIOK3;RPS13;METTL17;FCF1;RPS4X;RPS6;PWP2;RPSA;RPSA2;BMS1;SURF6;NPM1;UTP15;DHX37;RPS7;DIMT1;TBL3;IMP4;RPS25;RPS5;UTP20;NGDN;WDR36;MPHOSPH10;RRP9;NOP58;RPS28;FAU;RPS12;RRP7A,GO_Biological_Process_2025,Ribosomal Small Subunit Biogenesis (GO:0042274),Upregulated
0.45435915818537403,1.8021406071585127,0.0020491803278688526,0.031149674538796742,0.967,41/71,31.07%,RSL24D1;RPL13A;GSPT2;GSPT1;RPL18A;RPL4;RPLP0;RPS24;RPL6;RPS13;RPL35A;RPS4Y1;RPS4Y2;RPS4X;RPL8;RPS6;RPSA;RPLP1;RPL23;RPL18;RPS7;RPL26L1;RPL26;RPL7A;RPS3;RPL7;RPL19;RPL15;RPS25;RPS5;RPS29;RPL3L;RPL3;RPL35;RPL12;RPS28;RPL29;FAU;RPL14;RPS12;RPL11,Reactome_2022,Eukaryotic Translation Termination R-HSA-72764,Upregulated
0.4961325762666577,1.8008277090359424,0.0,0.03135030694015407,0.97,24/48,17.81%,NFKBIA;RXRG;ITGA2B;ITGAV;ITGA3;GADD45A;GADD45G;GADD45B;NFKB1;RELA;E2F2;RB1;RXRA;RXRB;MAX;APAF1;POLK;TRAF4;PIK3CD;PIK3CA;PIK3CB;CCNE2;CCND1;CCNE1,KEGG_2021_Human,Small cell lung cancer,Upregulated
0.5420086892385124,1.8002671802370764,0.00404040404040404,0.03135497637696967,0.97,15/32,23.35%,DDX17;RING1;RNF2;PCGF2;DAXX;HIPK2;SIN3A;PHC3;UBE2I;NCOA2;NCOA1;PHC2;SAFB;NPM1;TOPORS,Reactome_2022,SUMOylation Of Transcription Cofactors R-HSA-3899300,Upregulated
0.5337675402548034,1.7984267204375297,0.005836575875486381,0.031674216919034985,0.972,10/30,9.04%,CLIC2;CLIC1;CLIC5;CLIC3;CLIC4;SLC5A5;SLC5A8;SLC25A10;TTYH1;TTYH3,GO_Biological_Process_2025,Inorganic Anion Transport (GO:0015698),Upregulated
0.5179288971998258,1.7950435832174376,0.0,0.032449645582442406,0.973,12/36,2.49%,ABCD3;SLC16A8;ABCC3;ABCC2;ABCC4;ABCC11;SLC27A5;ABCG8;SLC5A11;SLC5A3;SLC5A1;SLC5A8,GO_Biological_Process_2025,Organic Hydroxy Compound Transport (GO:0015850),Upregulated
0.5266708447307401,1.7897140888190763,0.0,0.03399119794976371,0.979,10/32,11.52%,CYP4F22;CEL;ABCA2;GBA1;PLPP1;PLPP3;PLPP2;SGPL1;ACER2;CERK,GO_Biological_Process_2025,Ceramide Metabolic Process (GO:0006672),Upregulated
0.6091605850005501,1.7877956380237545,0.00808080808080808,0.034404362351897366,0.98,4/20,0.33%,NLGN3;NLGN4X;NLGN2;NLGN1,WikiPathways_2024_Human,Disruption Of Postsynaptic Signaling By CNV WP4875,Upregulated
0.5785738246194316,1.7875065452188406,0.008064516129032258,0.03429172680436943,0.98,6/20,9.38%,NLGN4X;NLGN4Y;NLGN2;NLGN1;ITGA3;RIMS4,GO_Cellular_Component_2025,Synaptic Membrane (GO:0097060),Upregulated
0.6450033301969393,1.7873896366177098,0.0019230769230769232,0.03412409793200096,0.98,10/16,27.14%,GATA3;GATA2;RELA;FOS;FOSL1;POU2F1;ATOH8;PDGFB;PPARG;HIF1A,GO_Biological_Process_2025,Positive Regulation of miRNA Transcription (GO:1902895),Upregulated
0.5901886860334392,1.7846407903845072,0.002008032128514056,0.034964728677619426,0.983,11/22,27.14%,GATA3;GATA2;NFKB1;RELA;FOS;FOSL1;POU2F1;ATOH8;PDGFB;PPARG;HIF1A,GO_Biological_Process_2025,Positive Regulation of miRNA Metabolic Process (GO:2000630),Upregulated
0.42395342644748246,1.7782924992508207,0.0,0.03706924322067867,0.99,48/88,31.29%,MAT1A;RSL24D1;GNMT;RPL13A;TXNRD1;RPL18A;RPL4;RPLP0;RPS24;SEPHS2;RPL6;RPS13;RPL35A;RPS4Y1;RPS4Y2;RPS4X;RPL8;RPS6;RPSA;AHCY;RPLP1;RARS1;RPL23;RPL18;RPS7;RPL26L1;RPL26;RPL7A;RPS3;RPL7;RPL19;RPL15;RPS25;RPS5;RPS29;RPL3L;RPL3;PAPSS2;PAPSS1;RPL35;RPL12;RPS28;RPL29;FAU;RPL14;RPS12;RPL11;KARS1,Reactome_2022,Selenoamino Acid Metabolism R-HSA-2408522,Upregulated
0.5236771060854313,1.7773123146056806,0.006072874493927126,0.03726436832728566,0.992,19/34,22.79%,CYP19A1;GATA3;GATA1;GATA6;SOX15;SOX8;SOX9;MSH2;NR2F2;ADAM30;ADAM32;ADAM29;ADAM21;ADAM2;LHCGR;FSHR;SIX4;DNAAF11;ADAM20,GO_Biological_Process_2025,Gonad Development (GO:0008406),Upregulated
0.6018724703464104,1.7762263263476346,0.003937007874015748,0.037414623131304635,0.992,10/19,14.95%,HACD2;HACD1;HADHA;HADHB;ACAA2;ECHS1;TECR;ELOVL2;ELOVL4;ELOVL5,KEGG_2021_Human,Fatty acid elongation,Upregulated
0.4448783615619214,1.7741364934335928,0.0,0.0379950498677124,0.992,41/72,31.07%,RSL24D1;GRSF1;RPL13A;RPL18A;RPL4;RPLP0;RPS24;RPL6;RPS13;RPL35A;RPS4Y1;RPS4Y2;RPS4X;RPL8;RPS6;RPSA;RPLP1;RPL23;RPL18;RPS7;RPL26L1;RPL26;RPL7A;RPS3;RPL7;RPL19;RPL15;RPS25;RPS5;RPS29;RPL3L;RPL3;BLOC1S6;RPL35;RPL12;RPS28;RPL29;FAU;RPL14;RPS12;RPL11,Reactome_2022,Viral mRNA Translation R-HSA-192823,Upregulated
0.6013529587002954,1.77341000844911,0.0037593984962406013,0.0380733367232758,0.992,6/19,0.85%,GCLC;GSTO2;GSTO1;GSTT4;GSTT2B;GSTT2,GO_Biological_Process_2025,Glutathione Metabolic Process (GO:0006749),Upregulated
0.5195674163285655,1.7716712438121505,0.002036659877800407,0.03857202720722769,0.992,11/33,4.53%,SLC16A1;SLC16A10;SLC16A9;SLC16A4;SLC16A14;SLC16A6;SLC16A3;SLC16A2;ABCC1;SLC5A12;SLC25A10,GO_Biological_Process_2025,Carboxylic Acid Transport (GO:0046942),Upregulated
0.4439522584707553,1.7715120734713838,0.0,0.038407048047696,0.992,33/77,17.94%,CFTR;RPS6KB1;RPS6KB2;CPT1C;PRKAB1;PCK2;PCK1;LIPE;IRS2;IRS4;IRS1;CRTC2;ADIPOR1;TSC1;EEF2;CREB3L2;CREB3L4;CREB3L3;CREB1;CREB3L1;CREB3;HNF4A;HMGCR;FBP1;FBP2;RPTOR;PIK3CD;PIK3CA;PIK3CB;CCNA2;CCNA1;CCND1;EIF4EBP1,KEGG_2021_Human,AMPK signaling pathway,Upregulated
0.4254995197108858,1.770022391065763,0.0,0.038827380244359756,0.993,36/84,26.28%,PLIN3;PLIN2;CFTR;RB1CC1;PIK3C3;SQSTM1;PINK1;PRKAB1;MFN2;MFN1;DYNC1LI2;DYNC1LI1;TSC1;CHMP4B;ATG101;PEX5;BECN1;DYNC1I2;DYNC1I1;RPTOR;TOMM40;PGAM5;CHMP2B;PRKN;MTMR14;TOMM22;ATG4A;ATG4B;ATG14;PRKAA2;ULK1;CSNK2B;VCP;ATG9B;ATG9A;USP30,Reactome_2022,Macroautophagy R-HSA-1632852,Upregulated
0.40351048057240624,1.7687956164601335,0.0,0.03898270449965391,0.993,23/126,1.69%,CYP4F11;CYP4F8;CYP4F2;CYP4A22;CYP4V2;CYP4F3;CYP4F12;CYP4B1;CYP4A11;CYP19A1;CYP4F22;CES1;CES3;CES2;GCLC;GSTO2;GSTO1;GSTT2B;GSTT2;MAT1A;MAT2A;ABHD14B;ARNT2,Reactome_2022,Biological Oxidations R-HSA-211859,Upregulated
0.4280262256792559,1.7685005731922154,0.0,0.038882991900349204,0.993,25/79,18.30%,CYP4A11;HMGCS1;HMGCS2;PLIN2;ARNT2;NPAS2;ACSL1;SLC27A1;CPT2;ABCA1;TXNRD1;PEX11A;SULT2A1;GPS2;RXRA;RXRB;CLOCK;BMAL1;NRF1;HMGCR;MED6;MED12;NCOA2;NCOA1;NCOA3,Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,Upregulated
0.549391616246939,1.7668831664644924,0.0,0.03927100627646497,0.993,12/28,6.74%,CEL;MOGAT3;DGAT2;MOGAT2;SLC27A4;SLC27A1;ABCG8;SCARB1;ABCA1;PLPP1;PLPP3;PLPP2,KEGG_2021_Human,Fat digestion and absorption,Upregulated
0.6350728393492601,1.7633708029965671,0.01160541586073501,0.04047186991509051,0.993,7/16,7.38%,ACADVL;HADHA;HADHB;ACAA2;ECHS1;ECI1;ACSF2,Reactome_2022,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,Upregulated
0.6057850843136824,1.7562333702957127,0.0,0.04316403072359517,0.994,10/19,19.93%,RPS6KA5;GNAI1;GNAI2;GNAI3;GNAQ;FOS;CREB1;RHOA;PIK3CA;ITPR1,WikiPathways_2024_Human,Serotonin HTR1 Group And FOS Pathway WP722,Upregulated
0.6483990035992111,1.7548323932397083,0.005859375,0.04357088742542919,0.994,5/15,6.67%,ABCD3;ACOX2;SLC27A2;SLC27A5;HSD17B10,GO_Biological_Process_2025,Bile Acid Biosynthetic Process (GO:0006699),Upregulated
0.5945929461951014,1.7533901999402481,0.007633587786259542,0.04408860936986389,0.994,7/18,7.37%,PDK2;PDK4;PDK3;GNMT;IRS2;IRS1;ADIPOR1,GO_Biological_Process_2025,Regulation of Glucose Metabolic Process (GO:0010906),Upregulated
0.6215821034793244,1.7520556944585202,0.012396694214876033,0.04442391875275248,0.994,7/15,8.09%,TRPM1;TRPM6;TRPM3;TRPM7;TRPM5;TRPM4;TRPM8,Reactome_2022,TRP Channels R-HSA-3295583,Upregulated
0.57140884389663,1.7506684202652882,0.01,0.04472745927798398,0.994,10/22,6.74%,AGPAT3;AGPAT4;MOGAT3;DGAT2;MOGAT1;MOGAT2;LIPE;PLPP1;PLPP3;PLPP2,WikiPathways_2024_Human,Triacylglyceride Synthesis WP325,Upregulated
0.43514569089510885,1.7499594935983944,0.001941747572815534,0.044767568111219326,0.994,40/72,31.07%,RSL24D1;RPL13A;RPL18A;RPL4;RPLP0;RPS24;SEPHS2;RPL6;RPS13;RPL35A;RPS4Y1;RPS4Y2;RPS4X;RPL8;RPS6;RPSA;RPLP1;RPL23;RPL18;RPS7;RPL26L1;RPL26;RPL7A;RPS3;RPL7;RPL19;RPL15;RPS25;RPS5;RPS29;RPL3L;RPL3;RPL35;RPL12;RPS28;RPL29;FAU;RPL14;RPS12;RPL11,Reactome_2022,Selenocysteine Synthesis R-HSA-2408557,Upregulated
0.5509416925013974,1.7496055907304284,0.00186219739292365,0.04468333549453968,0.994,11/26,5.91%,ACADVL;HADHA;ACSL6;ACSL1;ACSL4;ACSL3;CPT2;HADHB;LIPE;ECHS1;ECI1,WikiPathways_2024_Human,Fatty Acid Beta Oxidation WP143,Upregulated
0.43074601780212235,1.7488013326766774,0.0,0.04478494006033633,0.994,40/83,25.46%,MAT2A;CFTR;ABCC1;SLC5A5;HCN1;HCN2;HCN4;HCN3;RELA;CRTC1;CRTC3;CRTC2;DAXX;ARHGEF2;DDI1;DDI2;SOX9;TIMELESS;RIOK3;RPTOR;MINDY4;TSHR;DMTN;SAMTOR;ROCK2;RYR3;AQP8;AQP9;DIAPH1;DDX11;PDE2A;PDE3A;PDE4D;CACNA2D1;CACNB1;RPL23;PDE12;PRMT1;UBR1;UBR2,GO_Biological_Process_2025,Cellular Response to Nitrogen Compound (GO:1901699),Upregulated
0.4824093302148068,1.7474609146781075,0.005802707930367505,0.0451812616648053,0.994,11/42,5.25%,RPS6KA4;RPS6KA6;RPS6KA2;RPS6KA1;RPS6KA5;RPS6KA3;ANK1;ITGA10;ITGA2B;ITGAV;ITGA1,Reactome_2022,L1CAM Interactions R-HSA-373760,Upregulated
0.5731575670286182,1.7470944890794222,0.005917159763313609,0.045068489501340625,0.994,6/21,3.23%,GNA13;GNA15;GNA11;GNA14;GNA12;GNAQ,Reactome_2022,Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,Upregulated
0.42696779252926553,1.7464877437843116,0.0,0.0450838919558534,0.995,30/83,17.94%,SLC16A2;RPS6KA4;RPS6KB1;RPS6KA6;RPS6KA2;RPS6KA1;RPS6KB2;RPS6KA5;RPS6KA3;ABCG8;PIK3C3;PRKAB1;PCK1;IRS2;IRS4;IRS1;RICTOR;TSC1;RXRA;EIF4E;FBP1;RPTOR;MAPKAP1;PIK3C2A;PIK3CG;PIK3CD;PIK3C2G;PIK3CA;PIK3CB;EIF4EBP1,WikiPathways_2024_Human,Angiopoietin Like Protein 8 Regulatory Pathway WP3915,Upregulated
0.5457046463977591,1.7449341750858178,0.005952380952380952,0.045517088144344374,0.995,14/25,27.14%,SMAD4;GATA6;NFKB1;RELA;TRERF1;MED6;RUNX1;RPL23;RORA;RARA;PPARD;CCNT2;EPAS1;HIF1A,GO_Molecular_Function_2025,Transcription Coactivator Binding (GO:0001223),Upregulated
0.4334876730352405,1.7440872151061713,0.0,0.04558493811033274,0.995,29/77,10.68%,GFPT2;RPS6KB1;RPS6KA6;RPS6KA2;RPS6KA1;RPS6KB2;RPS6KA3;SLC27A3;SLC27A2;SLC27A4;SLC27A5;SLC27A6;SLC27A1;NFKBIA;PRKAB1;PCK2;PCK1;IRS2;IRS1;NFKB1;RELA;CRTC2;MLX;CREB3L2;CREB3L4;CREB3L3;CREB1;CREB3L1;CREB3,KEGG_2021_Human,Insulin resistance,Upregulated
0.5149630133250566,1.7435724540356392,0.0,0.04559767394886195,0.995,12/36,2.49%,SLC5A6;SLC5A12;SLC5A11;SLC5A2;SLC5A3;SLC5A1;SLC5A5;SLC5A7;SLC5A9;SLC5A10;SLC5A4;SLC5A8,GO_Molecular_Function_2025,Solute:Sodium Symporter Activity (GO:0015370),Upregulated
0.6152416818530468,1.7430214235624204,0.012024048096192385,0.045642818074655714,0.996,10/15,21.23%,ENTHD1;PDE4D;CACNA2D2;CACNA2D3;CACNA2D4;CACNA2D1;CACNB4;CACNB1;CACNB3;CACNB2,GO_Cellular_Component_2025,Voltage-Gated Calcium Channel Complex (GO:0005891),Upregulated
0.6290692848378727,1.742270161508407,0.014285714285714285,0.045768477614492986,0.996,5/15,5.26%,NLGN3;NLGN4X;NLGN4Y;NLGN1;ITGA3,GO_Cellular_Component_2025,Excitatory Synapse (GO:0060076),Upregulated
0.4662738727890258,1.7418701439746491,0.0,0.04575332355815912,0.996,20/53,14.95%,ALDH3B2;HACD2;HACD1;ABCC1;ABCA2;ABCG2;PLPP1;PLPP3;PLPP2;SGPL1;ACER2;SPHK2;SPHK1;CERKL;CERK;SPNS2;TECR;ELOVL2;ELOVL4;ELOVL5,GO_Biological_Process_2025,Sphingolipid Metabolic Process (GO:0006665),Upregulated
0.596214895729135,1.7417516092868597,0.0137524557956778,0.04556190043642238,0.996,13/19,27.05%,ABCD3;TMEM135;PEX2;PEX11A;PEX11B;PEX14;PEX16;PEX19;MED12;PEX6;PEX7;PEX12;PEX10,GO_Biological_Process_2025,Peroxisome Organization (GO:0007031),Upregulated
0.5416995929453174,1.741375828932231,0.007905138339920948,0.04550527499361266,0.996,9/27,5.88%,PC;IDH1;OGDH;OGDHL;PCK2;PCK1;CS;SUCLG1;SUCLA2,KEGG_2021_Human,Citrate cycle (TCA cycle),Upregulated
