name,stat
MCL1,3.855356636209313
EYA2,3.8541405131325615
LRRN4CL,3.849645986202272
SCARA3,3.8436900875067783
TP73,3.841210895353021
TNNT2,3.840960656314977
PERP,3.840130964978292
TPBG,3.839508220782362
EPHX2,3.838443389572516
ST6GAL2,3.831384509126555
MAP3K21,3.829505055828033
CILP2,3.8289204706951487
GLS2,3.8282693188255545
TEX47,3.8278742728401793
STX11,3.82352845560323
RAB39A,3.8234805826934855
OPTN,3.823355648123682
PSMD2,3.821644930488657
TPM4,3.820464748466781
LOXL2,3.8148759990373073
UPP1,3.808331034184821
KANK1,3.8065388618770575
ACTG1,3.805843202013494
LDLRAP1,3.803286233543198
SLC17A2,3.802158844996391
SLC17A1,3.802158844996391
SLC17A3,3.802158844996391
SLC17A4,3.802158844996391
CA5B,3.80099319152876
TPSB2,3.798984703237631
TPSG1,3.798984703237631
TPSAB1,3.798984703237631
TPSD1,3.798984703237631
PRRX1,3.7983154948231386
KLHL31,3.798054641932604
MEGF6,3.798038793850104
DBNL,3.797955808104211
TPRG1,3.797610113820352
CFB,3.7969591831589113
GPA33,3.79695446287794
UTRN,3.7951773878079647
MMP14,3.7949015942954794
ALOX12,3.794871363617964
ME2,3.791906545759262
STYK1,3.7915437597796817
SHISA2,3.788395817922467
MFSD6,3.7881967678287634
SIX5,3.787120471405152
SCAMP2,3.785707842422193
CREB3L3,3.785377740099167
SLC16A4,3.781888250600796
PPARD,3.780825102969092
ALOX5,3.7807152321735336
ABCC4,3.777016374645016
MLXIP,3.776190220361793
MMP28,3.7725698752725263
CC2D1A,3.762667761754345
ARHGEF37,3.76182022348173
IKZF2,3.7605025602690825
CYP3A43,3.759704338684615
CYP3A5,3.759704338684615
CYP3A7,3.759704338684615
CYP3A4,3.759704338684615
GPR155,3.759389149892128
GNMT,3.7584946011054994
CARD11,3.757881542100912
MTHFD1,3.756463691215547
PTBP1,3.7561512715907046
NCOA7,3.7533023284749896
MAL2,3.750673883973792
SLC36A2,3.750135732557209
SLC36A3,3.750135732557209
NOXA1,3.7475018010280183
SGPP2,3.74635348083918
COL1A1,3.745271715660648
CACNG6,3.745204319089353
CPA6,3.744562879346738
GFI1B,3.743331609459969
NFE2L1,3.739520304031015
BCAP31,3.738226110670741
SHROOM3,3.7378025543804703
ADIPOR2,3.737759443195643
STAM2,3.7371825980079647
ARRDC5,3.7306458723150326
MARVELD3,3.729395110312872
NCSTN,3.726653999504936
XKRX,3.7214979302172617
XKR3,3.7214979302172617
AOC2,3.720354855466137
AOC3,3.720354855466137
RSU1,3.7152726692291
RASSF3,3.713717961263208
SREBF1,3.7123302834075984
ROCK1,3.711888277926725
GCNT7,3.710770544923872
ARHGAP27,3.707512755329657
SLC16A5,3.703368051514916
THBS1,3.7031465158896495
STAT5B,3.7016130944823566
STAT5A,3.7016130944823566
KDM4C,3.6994075792751695
PKP3,3.693991202187264
SLC22A31,3.693757108978041
TBCEL,3.693394285823055
ADGRF1,3.689843411181757
CD99,3.689332970472518
PDK4,3.68418561406688
PINLYP,3.6833224614639897
LYPD8,3.6833224614639897
CHST13,3.68304899298728
SLC35C2,3.68014478204157
MYLK3,3.679965919999826
KLF9,3.678752604968146
LPIN1,3.669527952753631
TNNC1,3.6695059978646967
HSPG2,3.669420535334885
COL6A1,3.665813423535358
MVP,3.6630579733752295
CERS2,3.663026255925859
NEU3,3.6625605349934527
EXOC3L2,3.660346926524976
PLA2R1,3.660314420716893
TMEM30B,3.6602093697941216
HSDL2,3.6575767865189097
STK17B,3.651750684419831
PAPSS2,3.650601660593824
HMGA2,3.649696668490245
TMOD3,3.64847462413879
BNIP2,3.647474064978817
PLXNB2,3.646553111935305
IPPK,3.6452393619241623
ARSD,3.644244441708406
BAIAP2L1,3.6421512953385182
ABCA1,3.642045032911622
DGAT2,3.64186722958261
JPH1,3.641762666036383
CHMP5,3.638799164906709
IMPDH2,3.638756033897293
IRF3,3.637800533375933
COLEC12,3.637616032914729
TGFBR3,3.63411034699168
ELL2,3.634000497069769
CLPX,3.633642720612842
TRAF6,3.632485842668543
MYRF,3.6302045956832
STAB1,3.625247524929672
PDP1,3.624428102240944
UBTD1,3.6233938713611824
KCP,3.619927590370599
WWC1,3.618257383822463
SLC41A2,3.617191868037604
CFD,3.616427839074446
KCNJ2,3.6154609066753887
THBS4,3.613620458579006
SDC4,3.612583790553749
DHRS11,3.610412672461346
PTGR2,3.609790371009928
UACA,3.608273970352289
FAH,3.6081754018175416
UGP2,3.6067301968803593
SLC25A29,3.605399183192058
CNN2,3.6023953666670336
S100A13,3.59839919069436
EPN2,3.5980358193610007
SCARF2,3.596433383879188
GNAI1,3.59534902726818
