Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Platelet activation,KEGG_2021_Human,2.0092661854419096,Upregulated,0.0017034757857779,60/109,27.65%
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,Reactome_2022,2.008763992247524,Upregulated,0.0017092978123876,44/105,20.79%
Lysosome,KEGG_2021_Human,2.006642095664536,Upregulated,0.0017734335559721,49/119,19.18%
Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,Reactome_2022,2.006228479310871,Upregulated,0.0017744200831247,29/43,32.86%
Glycosphingolipid biosynthesis,KEGG_2021_Human,2.0058684998415988,Upregulated,0.0017887466576534,16/35,15.48%
Cholesterol metabolism,KEGG_2021_Human,2.004739436982091,Upregulated,0.001798516042384,23/44,20.92%
Platelet Aggregation (GO:0070527),GO_Biological_Process_2025,2.004368430872974,Upregulated,0.0017905580067982,21/34,23.10%
O-linked Glycosylation Of Mucins R-HSA-913709,Reactome_2022,2.003059403843983,Upregulated,0.001826578216262,19/37,17.29%
Canonical And Non Canonical TGF B Signaling WP3874,WikiPathways_2024_Human,2.001114165876793,Upregulated,0.0018710255691122,13/16,20.57%
Regulation of Chemokine Production (GO:0032642),GO_Biological_Process_2025,1.9997845055881187,Upregulated,0.0018889699436272,11/21,18.38%
Regulation of Inflammatory Response (GO:0050727),GO_Biological_Process_2025,1.9990487386151816,Upregulated,0.0019024247385573,67/172,18.70%
Apoptosis Related Network Due To Altered Notch3 Ovarian Cancer WP2864,WikiPathways_2024_Human,1.9978890622789585,Upregulated,0.0019373369498842,23/48,22.81%
Metabolic Reprogramming In Pancreatic Cancer WP5220,WikiPathways_2024_Human,1.997805921702077,Upregulated,0.0019332825430119,25/40,31.19%
Peptidase Inhibitor Activity (GO:0030414),GO_Molecular_Function_2025,1.996466403039556,Upregulated,0.001946373917409,22/27,33.95%
Positive Regulation of Wound Healing (GO:0090303),GO_Biological_Process_2025,1.9960102193000735,Upregulated,0.0019550939358049,17/37,13.56%
Positive Regulation of Response to External Stimulus (GO:0032103),GO_Biological_Process_2025,1.9932655126014207,Upregulated,0.002061290527562,54/114,21.83%
Toll Like Receptor Signaling Related To MyD88 WP3858,WikiPathways_2024_Human,1.989832390104901,Upregulated,0.0021665871482025,11/23,16.54%
Nuclear Receptors Meta Pathway WP2882,WikiPathways_2024_Human,1.9896680655175287,Upregulated,0.0021574454302776,153/264,33.05%
Oxidative Stress Response WP408,WikiPathways_2024_Human,1.983520036783068,Upregulated,0.0023158955848577,15/29,23.08%
Positive Regulation of Defense Response (GO:0031349),GO_Biological_Process_2025,1.9833864890411776,Upregulated,0.0023103759989608,41/90,18.78%
Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123),GO_Biological_Process_2025,1.9829168848354808,Upregulated,0.0023090553869277,73/162,23.78%
Cellular Response to Mechanical Stimulus (GO:0071260),GO_Biological_Process_2025,1.9803830394856023,Upregulated,0.002407003615377,29/44,29.64%
Fatty Acid Metabolism R-HSA-8978868,Reactome_2022,1.979818282729588,Upregulated,0.0024258879057621,81/147,29.99%
Pyruvate metabolism,KEGG_2021_Human,1.978733038021244,Upregulated,0.0024446167698888,29/41,33.43%
Glutathione Conjugation R-HSA-156590,Reactome_2022,1.9779415132397864,Upregulated,0.0024713619101744,24/29,32.98%
Tight Junction Interactions R-HSA-420029,Reactome_2022,1.9777960450807728,Upregulated,0.0024775476094065,10/20,13.64%
Tertiary Granule (GO:0070820),GO_Cellular_Component_2025,1.9772896607247124,Upregulated,0.0024998897591409,67/124,26.39%
Statin Inhibition Of Cholesterol Production WP430,WikiPathways_2024_Human,1.9767808083764504,Upregulated,0.0024978393111728,19/25,25.96%
Syndecan Interactions R-HSA-3000170,Reactome_2022,1.9766383664752487,Upregulated,0.0024877673784664,12/18,15.47%
Supramolecular Fiber (GO:0099512),GO_Cellular_Component_2025,1.9760816200442892,Upregulated,0.0024937878236213,14/22,26.11%
Focal Adhesion PI3K Akt mTOR Signaling WP3932,WikiPathways_2024_Human,1.9740323420421209,Upregulated,0.0025635498367675,99/261,21.72%
Mitochondrial Immune Response To SARS CoV 2 WP5038,WikiPathways_2024_Human,1.9716055219364987,Upregulated,0.0026764366948711,13/27,23.73%
Adipogenesis WP236,WikiPathways_2024_Human,1.9713480755245,Upregulated,0.0026776815638062,54/114,26.36%
Extracellular Vesicle (GO:1903561),GO_Cellular_Component_2025,1.9698972553268737,Upregulated,0.0027261915905604,25/47,21.24%
Tube Closure (GO:0060606),GO_Biological_Process_2025,1.9683024519747072,Upregulated,0.0028017881599723,14/27,18.02%
"Valine, leucine and isoleucine degradation",KEGG_2021_Human,1.9678494497410597,Upregulated,0.0028181615471433,30/46,30.39%
Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046425),GO_Biological_Process_2025,1.9668830672292408,Upregulated,0.0028577675146216,21/41,22.15%
Positive Regulation of Small Molecule Metabolic Process (GO:0062013),GO_Biological_Process_2025,1.9658976123014225,Upregulated,0.0028893087309484,9/16,18.70%
Positive Regulation of Inflammatory Response (GO:0050729),GO_Biological_Process_2025,1.965622971716488,Upregulated,0.0029012892681658,37/77,21.33%
"Oxidoreductase, Paired Donors, W Incorp or Reduc of O2, Reduced Flavin or Flavoprotein as One Donor, and Incorp of O (GO:0016712)",GO_Molecular_Function_2025,1.964407393690663,Upregulated,0.0029670537540423,16/20,29.99%
Rho Protein Signal Transduction (GO:0007266),GO_Biological_Process_2025,1.963883205690425,Upregulated,0.002967142561398,22/49,14.27%
Primary Neural Tube Formation (GO:0014020),GO_Biological_Process_2025,1.9628179453070889,Upregulated,0.0030168754745272,14/26,18.02%
Type I Interferon Induction And Signaling SARS CoV 2 Infection WP4868,WikiPathways_2024_Human,1.9627239704497763,Upregulated,0.0030091649366684,14/22,27.91%
Supramolecular Fiber Organization (GO:0097435),GO_Biological_Process_2025,1.961292879304669,Upregulated,0.0030507802934762,104/239,22.11%
Metabolic Pathway Of LDL HDL And TG Including Diseases WP4522,WikiPathways_2024_Human,1.9606973853746716,Upregulated,0.003088304948507,11/16,20.92%
Inflammatory Bowel Disease Signaling WP5198,WikiPathways_2024_Human,1.95909133482338,Upregulated,0.0031593970816114,9/24,11.08%
Arachidonic Acid Metabolism R-HSA-2142753,Reactome_2022,1.958114627800341,Upregulated,0.0031812430737842,33/44,29.99%
Apoptotic Execution Phase R-HSA-75153,Reactome_2022,1.9569729622455327,Upregulated,0.0032141244655158,24/44,23.95%
Metabolic Pathways Of Fibroblasts WP5312,WikiPathways_2024_Human,1.9543613344367377,Upregulated,0.0032988276519997,19/30,27.37%
Prostaglandin And Leukotriene Metabolism In Senescence WP5321,WikiPathways_2024_Human,1.9538050288328983,Upregulated,0.0032976801278901,21/30,27.47%
Mineral absorption,KEGG_2021_Human,1.953225817789912,Upregulated,0.0033076157101315,25/53,24.33%
Regulation of actin cytoskeleton,KEGG_2021_Human,1.9531547080189504,Upregulated,0.0032990883995978,93/189,27.87%
Viral myocarditis,KEGG_2021_Human,1.9527293904416096,Upregulated,0.0032979525733733,22/31,27.81%
Estrogen Metabolism WP5276,WikiPathways_2024_Human,1.952256492156743,Upregulated,0.0033187308826268,11/21,14.05%
Monocarboxylic Acid Metabolic Process (GO:0032787),GO_Biological_Process_2025,1.9512179194655748,Upregulated,0.0033648210359315,59/104,29.97%
Peptidyl-Tyrosine Modification (GO:0018212),GO_Biological_Process_2025,1.950967471097904,Upregulated,0.003370707405901,22/41,20.41%
Vitamin Transport (GO:0051180),GO_Biological_Process_2025,1.950608707654371,Upregulated,0.0033657172671515,23/35,32.51%
Selenium Micronutrient Network WP15,WikiPathways_2024_Human,1.947283438100769,Upregulated,0.0035370772854322,35/65,27.43%
Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729,Reactome_2022,1.9468221927289016,Upregulated,0.0035602070274094,17/28,26.85%
Ficolin-1-Rich Granule (GO:0101002),GO_Cellular_Component_2025,1.944764721902273,Upregulated,0.0036403302224481,73/151,26.22%
Regulation of Keratinocyte Differentiation (GO:0045616),GO_Biological_Process_2025,1.9413936765662223,Upregulated,0.0038053137851373,10/24,14.14%
Vesicle (GO:0031982),GO_Cellular_Component_2025,1.938563173772022,Upregulated,0.0039513879531542,89/182,26.11%
Blood Clotting Cascade WP272,WikiPathways_2024_Human,1.9373327491693464,Upregulated,0.0039903926708119,10/17,14.85%
Hormone Receptor Binding (GO:0051427),GO_Molecular_Function_2025,1.935264992115363,Upregulated,0.0040678632919158,11/17,17.20%
Oxysterols Derived From Cholesterol WP4545,WikiPathways_2024_Human,1.9335348118637716,Upregulated,0.0041623361367357,21/38,26.32%
Non-Canonical NF-kappaB Signal Transduction (GO:0038061),GO_Biological_Process_2025,1.9326011648411288,Upregulated,0.0041862011331352,10/20,12.01%
Secretory Granule Membrane (GO:0030667),GO_Cellular_Component_2025,1.932257545968237,Upregulated,0.0041855041299495,85/203,24.56%
Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051043),GO_Biological_Process_2025,1.9319057562603288,Upregulated,0.0041882848569446,11/20,15.77%
IL4 Signaling WP395,WikiPathways_2024_Human,1.93064138077299,Upregulated,0.0042325760464817,24/44,29.92%
RHOH GTPase Cycle R-HSA-9013407,Reactome_2022,1.929567422866861,Upregulated,0.0043076002762282,18/33,23.08%
Signaling By Hippo R-HSA-2028269,Reactome_2022,1.9289022148923984,Upregulated,0.0043236790028605,12/18,23.38%
Keratan Sulfate Biosynthesis R-HSA-2022854,Reactome_2022,1.9270833917275083,Upregulated,0.0044115750773017,15/24,19.23%
Fatty Acid Metabolic Process (GO:0006631),GO_Biological_Process_2025,1.926784727746325,Upregulated,0.0044135339735354,64/113,32.26%
Actin Binding (GO:0003779),GO_Molecular_Function_2025,1.9256040950778028,Upregulated,0.0044665058408959,62/150,20.35%
Glycosphingolipid Metabolism R-HSA-1660662,Reactome_2022,1.924454385788946,Upregulated,0.0045123369842913,28/43,31.57%
RHO GTPase Cycle R-HSA-9012999,Reactome_2022,1.9223775070807212,Upregulated,0.004601780422381,168/391,25.81%
Acute Viral Myocarditis WP4298,WikiPathways_2024_Human,1.9218183959459756,Upregulated,0.0046300084926487,33/61,25.38%
GNAQ Pathways In Port Wine Stain WP5437,WikiPathways_2024_Human,1.9210582583922144,Upregulated,0.0046546905336368,13/20,26.59%
Mesoderm Formation (GO:0001707),GO_Biological_Process_2025,1.920007876554959,Upregulated,0.0046892409624924,8/19,8.89%
Keratinocyte Differentiation (GO:0030216),GO_Biological_Process_2025,1.9198838064125607,Upregulated,0.0046802248693437,13/23,18.55%
Myofibril (GO:0030016),GO_Cellular_Component_2025,1.91951667883944,Upregulated,0.0046912031745928,11/23,12.72%
Sterol Metabolic Process (GO:0016125),GO_Biological_Process_2025,1.9190470607530203,Upregulated,0.0047120425664067,26/49,25.96%
Ub-dep Prot Cat Proc via Multivsiclr Bdy Sorting Pway (GO:0043162),GO_Biological_Process_2025,1.9182291756555496,Upregulated,0.004769048121555,18/31,26.85%
Negative Regulation of Lipid Metabolic Process (GO:0045833),GO_Biological_Process_2025,1.9174476932267976,Upregulated,0.004796072019575,18/28,26.45%
Positive Regulation of Cell Migration (GO:0030335),GO_Biological_Process_2025,1.9169155818268049,Upregulated,0.0048065247972871,87/278,18.72%
Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),GO_Biological_Process_2025,1.9158173059761396,Upregulated,0.0048757315305524,15/28,18.95%
Male Gonad Development (GO:0008584),GO_Biological_Process_2025,1.9141118589358088,Upregulated,0.0049510004064468,17/37,19.58%
Positive Regulation of Epidermal Cell Differentiation (GO:0045606),GO_Biological_Process_2025,1.913464872121469,Upregulated,0.0049608463870254,6/15,14.14%
Constitutive Androstane Receptor Pathway WP2875,WikiPathways_2024_Human,1.9115258662636048,Upregulated,0.0050806553641174,12/23,19.03%
Arrhythmogenic Right Ventricular Cardiomyopathy WP2118,WikiPathways_2024_Human,1.9109591441556373,Upregulated,0.0051125973154718,33/70,18.95%
Chronic Hyperglycemia Impairment Of Neuron Function WP5283,WikiPathways_2024_Human,1.9103179375269996,Upregulated,0.0051475483979642,17/42,13.35%
cis-Golgi Network (GO:0005801),GO_Cellular_Component_2025,1.9100843618401384,Upregulated,0.0051566357550256,19/52,6.90%
Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,Reactome_2022,1.9100623184386445,Upregulated,0.0051401080763236,19/25,31.79%
Adherens junction,KEGG_2021_Human,1.9099162471241395,Upregulated,0.0051236860057923,31/64,21.38%
Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259),GO_Biological_Process_2025,1.9098784413191976,Upregulated,0.0051137170347898,13/32,11.08%
Nitrogen metabolism,KEGG_2021_Human,1.9083471993882428,Upregulated,0.0051924082082198,11/17,14.07%
Keratan Sulfate/Keratin Metabolism R-HSA-1638074,Reactome_2022,1.908335874187443,Upregulated,0.0051791306966606,15/29,19.23%
Protein Catabolic Process (GO:0030163),GO_Biological_Process_2025,1.905101529431428,Upregulated,0.0054489158507761,54/94,31.57%
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,Reactome_2022,1.904899711294729,Upregulated,0.0054380495402737,18/38,22.47%
Tertiary Granule Lumen (GO:1904724),GO_Cellular_Component_2025,1.9046859101246212,Upregulated,0.0054303758541491,28/44,26.39%
Cell-cell Junction Organization R-HSA-421270,Reactome_2022,1.9043137044927745,Upregulated,0.0054258648615487,16/45,16.71%
Response to Tumor Necrosis Factor (GO:0034612),GO_Biological_Process_2025,1.903071970979311,Upregulated,0.0054803775404121,23/60,18.18%
Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010743),GO_Biological_Process_2025,1.9025807885570387,Upregulated,0.0055005023762062,12/21,20.88%
Platelet Alpha Granule (GO:0031091),GO_Cellular_Component_2025,1.90211917244742,Upregulated,0.0055081593857042,39/69,30.55%
Endosome Transport via Multivesicular Body Sorting Pathway (GO:0032509),GO_Biological_Process_2025,1.9018288867759685,Upregulated,0.0055188454092038,14/20,21.46%
Epithelial To Mesenchymal Transition In Colorectal Cancer WP4239,WikiPathways_2024_Human,1.9015352493680289,Upregulated,0.0055294656725588,54/134,20.78%
Neural Tube Closure (GO:0001843),GO_Biological_Process_2025,1.899614056814695,Upregulated,0.0056562022321794,14/28,18.02%
Omega 6 Fatty Acids In Senescence WP5424,WikiPathways_2024_Human,1.898887970724519,Upregulated,0.0057029141692849,27/39,29.51%
Apoptosis Modulation And Signaling WP1772,WikiPathways_2024_Human,1.8985317809847009,Upregulated,0.0057219924025069,27/65,20.41%
Leishmaniasis,KEGG_2021_Human,1.8980808093190589,Upregulated,0.0057409546586273,30/48,29.92%
Overview Of Nanoparticle Effects WP3287,WikiPathways_2024_Human,1.897754272555343,Upregulated,0.0057326188677421,8/16,13.50%
Development of Primary Male Sexual Characteristics (GO:0046546),GO_Biological_Process_2025,1.897499344427103,Upregulated,0.005742400777506,17/37,19.58%
Cortical Cytoskeleton Organization (GO:0030865),GO_Biological_Process_2025,1.896448310311044,Upregulated,0.0058091646533395,18/31,27.50%
Endopeptidase Activator Activity (GO:0061133),GO_Molecular_Function_2025,1.8961915671061849,Upregulated,0.0058006991248506,8/16,22.18%
Cellular Hexose Transport R-HSA-189200,Reactome_2022,1.896143298886105,Upregulated,0.0057893001128331,15/19,32.59%
Positive Regulation of Cytokine Production (GO:0001819),GO_Biological_Process_2025,1.8960450999739589,Upregulated,0.0057839196892785,76/201,22.37%
acyl-CoA Metabolic Process (GO:0006637),GO_Biological_Process_2025,1.8953758873797988,Upregulated,0.0058408659517738,17/28,23.92%
Propanoate metabolism,KEGG_2021_Human,1.8951681343622568,Upregulated,0.0058353644451574,23/29,34.19%
Steroid Hydroxylase Activity (GO:0008395),GO_Molecular_Function_2025,1.8948020213824488,Upregulated,0.005853486368888,9/16,18.33%
Sphingolipid Metabolism Overview WP4725,WikiPathways_2024_Human,1.8947897309451445,Upregulated,0.0058362194474458,20/27,29.94%
Cilium Movement (GO:0003341),GO_Biological_Process_2025,1.8947717279260452,Upregulated,0.0058219856095283,34/52,38.60%
Lysosome (GO:0005764),GO_Cellular_Component_2025,1.8931399027486049,Upregulated,0.0059305977511041,165/458,22.48%
Apoptosis,KEGG_2021_Human,1.8931044800215195,Upregulated,0.0059132568220073,46/119,20.57%
Protein Metabolic Process (GO:0019538),GO_Biological_Process_2025,1.8915262943847355,Upregulated,0.0060035343197677,135/494,17.92%
Photodynamic Therapy Induced NF kB Survival Signaling WP3617,WikiPathways_2024_Human,1.8912676603393863,Upregulated,0.0060092615933848,12/25,16.38%
T Cell Antigen Receptor TCR Pathway During Staph A. Infection WP3863,WikiPathways_2024_Human,1.8857843024926773,Upregulated,0.0064049744045277,26/47,26.59%
PI3K-Akt signaling pathway,KEGG_2021_Human,1.8829934465670477,Upregulated,0.0066457239293579,108/293,20.83%
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),GO_Biological_Process_2025,1.881973691473003,Upregulated,0.0067242327793807,25/43,30.17%
Hypothesized Pathways In Pathogenesis Of Cardiovascular Disease WP3668,WikiPathways_2024_Human,1.8817833553188503,Upregulated,0.0067364156165394,15/23,25.92%
ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322,Reactome_2022,1.8814372465859104,Upregulated,0.006737104975485,8/15,16.54%
NRP1 Triggered Signaling In Pancreatic Cancer WP5144,WikiPathways_2024_Human,1.8812886679724112,Upregulated,0.0067377903952366,28/49,26.26%
Heterotypic Cell-Cell Adhesion (GO:0034113),GO_Biological_Process_2025,1.881277040095724,Upregulated,0.0067185944112046,13/20,20.37%
Regulated Necrosis R-HSA-5218859,Reactome_2022,1.8799917785217224,Upregulated,0.0067929494848426,20/45,21.83%
Cholesterol Metabolic Process (GO:0008203),GO_Biological_Process_2025,1.8799848685343203,Upregulated,0.0067737060018827,29/59,26.67%
Positive Regulation of Cytoskeleton Organization (GO:0051495),GO_Biological_Process_2025,1.879926439529341,Upregulated,0.0067545712391655,31/61,26.75%
RHOQ GTPase Cycle R-HSA-9013406,Reactome_2022,1.8795953770533944,Upregulated,0.0067692360375513,21/56,13.65%
Negative Regulation of Fatty Acid Metabolic Process (GO:0045922),GO_Biological_Process_2025,1.8792697464140824,Upregulated,0.0067670198895049,15/23,24.59%
Positive Regulation of Stress Fiber Assembly (GO:0051496),GO_Biological_Process_2025,1.8773615294671209,Upregulated,0.0069379150432446,26/37,31.56%
Nucleoside Phosphate Metabolic Process (GO:0006753),GO_Biological_Process_2025,1.8773541164295997,Upregulated,0.0069185353922858,13/30,14.94%
Fatty Acid Beta-Oxidation (GO:0006635),GO_Biological_Process_2025,1.8762442907528971,Upregulated,0.0069853309795518,26/43,31.18%
