Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242),GO_Biological_Process_2025,1.4155400777038911,Upregulated,0.1407247376513204,11/34,19.35%
Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557),GO_Biological_Process_2025,1.4153139544793996,Upregulated,0.1408396193304426,93/275,23.92%
Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),GO_Biological_Process_2025,1.4134026264952446,Upregulated,0.142511038387717,7/16,16.93%
AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,Reactome_2022,1.4126601000470145,Upregulated,0.1430999208049173,30/50,39.07%
Metabolism Of Carbohydrates R-HSA-71387,Reactome_2022,1.412621506158246,Upregulated,0.1430289498765358,76/252,22.27%
Positive Regulation of Interferon-Alpha Production (GO:0032727),GO_Biological_Process_2025,1.4123061863449125,Upregulated,0.1432158646371331,11/16,30.59%
Prolactin Signaling WP2037,WikiPathways_2024_Human,1.411591446241273,Upregulated,0.1437932241703799,30/68,27.41%
Hormone Activity (GO:0005179),GO_Molecular_Function_2025,1.411544982274543,Upregulated,0.1437266545822588,23/64,19.23%
Heart Trabecula Morphogenesis (GO:0061384),GO_Biological_Process_2025,1.4110836463762286,Upregulated,0.1440375748440449,11/18,27.47%
Positive Regulation of Collagen Metabolic Process (GO:0010714),GO_Biological_Process_2025,1.410983369065184,Upregulated,0.1440218322697803,9/15,30.66%
G-protein Mediated Events R-HSA-112040,Reactome_2022,1.410799661756138,Upregulated,0.144092760306502,15/47,15.75%
Regulatory ncRNA-mediated Gene Silencing (GO:0031047),GO_Biological_Process_2025,1.409466360323542,Upregulated,0.1452509592153778,11/33,24.92%
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,Reactome_2022,1.4088987560053174,Upregulated,0.1457128789715886,19/68,21.99%
Proteasome Degradation WP183,WikiPathways_2024_Human,1.408634362427274,Upregulated,0.145858442202327,32/51,39.07%
Glycolipid Biosynthetic Process (GO:0009247),GO_Biological_Process_2025,1.408375241210329,Upregulated,0.1460045691576768,9/48,12.33%
FOXA2 Pathway WP5066,WikiPathways_2024_Human,1.4077176947643997,Upregulated,0.1465226107560238,6/18,15.02%
Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),GO_Molecular_Function_2025,1.4072948171796733,Upregulated,0.1468159372668871,32/70,24.63%
Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0043491),GO_Biological_Process_2025,1.4063315427984755,Upregulated,0.1476384757169379,14/36,20.80%
Melanoma,KEGG_2021_Human,1.405970415132093,Upregulated,0.1478483156978737,33/63,28.45%
Response to Hydrogen Peroxide (GO:0042542),GO_Biological_Process_2025,1.4058100142897934,Upregulated,0.1479031210413048,11/35,14.75%
Signaling By ERBB2 In Cancer R-HSA-1227990,Reactome_2022,1.4056370128269615,Upregulated,0.1478272750198815,8/22,17.37%
Signaling By ERBB2 KD Mutants R-HSA-9664565,Reactome_2022,1.4056370128269615,Upregulated,0.1478272750198815,8/22,17.37%
Macromolecule Catabolic Process (GO:0009057),GO_Biological_Process_2025,1.4053328056716117,Upregulated,0.1480182005896266,22/42,29.29%
African trypanosomiasis,KEGG_2021_Human,1.4052597672113385,Upregulated,0.1479609690322121,11/25,21.75%
Inflammatory mediator regulation of TRP channels,KEGG_2021_Human,1.4051820409854492,Upregulated,0.1479164065545963,28/81,17.73%
TCR Signaling R-HSA-202403,Reactome_2022,1.4050320486460064,Upregulated,0.1479496907796531,37/92,31.16%
Negative Regulation of Intracellular Signal Transduction (GO:1902532),GO_Biological_Process_2025,1.4048888241468676,Upregulated,0.1479719329510649,79/237,23.27%
Negative Regulation of Protein Secretion (GO:0050709),GO_Biological_Process_2025,1.4047002033706306,Upregulated,0.1480372829371732,12/36,16.44%
Protein Serine Kinase Activity (GO:0106310),GO_Molecular_Function_2025,1.4045721615547129,Upregulated,0.1480476655166072,5/15,10.02%
Neural Crest Cell Migration During Development WP4564,WikiPathways_2024_Human,1.4040488763128691,Upregulated,0.148430046918548,12/34,16.93%
Thioester Metabolic Process (GO:0035383),GO_Biological_Process_2025,1.4028574110819263,Upregulated,0.149462943047466,5/21,8.36%
Cellular Response to Oxygen-Containing Compound (GO:1901701),GO_Biological_Process_2025,1.4026364193552532,Upregulated,0.1495636874063402,110/301,26.45%
Anion Binding (GO:0043168),GO_Molecular_Function_2025,1.4022107144291454,Upregulated,0.1498603994120725,117/345,24.47%
Ether Lipid Biosynthesis WP5275,WikiPathways_2024_Human,1.4020613954866894,Upregulated,0.1498818229643352,9/18,24.98%
Other types of O-glycan biosynthesis,KEGG_2021_Human,1.4014021272705692,Upregulated,0.1504501060873349,14/42,15.02%
Regulation of Protein Localization to Plasma Membrane (GO:1903076),GO_Biological_Process_2025,1.4008546022671613,Upregulated,0.1508608197416533,31/77,25.51%
Positive Regulation of Cell Differentiation (GO:0045597),GO_Biological_Process_2025,1.4003608055845675,Upregulated,0.1512381829413314,80/253,21.99%
Regulation Of Complement Cascade R-HSA-977606,Reactome_2022,1.4001424242161662,Upregulated,0.1513479880752337,16/24,33.78%
Calcium Ion Transport (GO:0006816),GO_Biological_Process_2025,1.3999929450482984,Upregulated,0.1513712931118004,33/112,16.16%
FCERI Mediated NF-kB Activation R-HSA-2871837,Reactome_2022,1.3993542452398946,Upregulated,0.1519144792958713,39/68,39.07%
Positive Regulation of Phosphorylation (GO:0042327),GO_Biological_Process_2025,1.3993122090857055,Upregulated,0.1518371364653708,26/76,22.38%
Regulation of Cell Size (GO:0008361),GO_Biological_Process_2025,1.398993940836272,Upregulated,0.1520268428351769,10/23,23.61%
Cellular Response to Peptide Hormone Stimulus (GO:0071375),GO_Biological_Process_2025,1.3982158347163427,Upregulated,0.1526993090234125,23/79,18.52%
T Cell Activation SARS CoV 2 WP5098,WikiPathways_2024_Human,1.398035867511508,Upregulated,0.1527594503123305,23/61,26.61%
Positive Regulation of B Cell Proliferation (GO:0030890),GO_Biological_Process_2025,1.3977535835723434,Upregulated,0.1529278835600031,10/20,27.48%
Negative Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045841),GO_Biological_Process_2025,1.3976914661656168,Upregulated,0.1528786825867729,13/26,32.18%
Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050730),GO_Biological_Process_2025,1.3971892665548835,Upregulated,0.1532577917544904,12/31,19.20%
Neural Crest Cell Development (GO:0014032),GO_Biological_Process_2025,1.396740641923564,Upregulated,0.1535853422857714,14/41,20.27%
Membrane Fission (GO:0090148),GO_Biological_Process_2025,1.3963053130066214,Upregulated,0.1539293712811337,17/41,24.05%
Positive Regulation of Cellular Component Biogenesis (GO:0044089),GO_Biological_Process_2025,1.3960653853918883,Upregulated,0.1540345691170773,22/72,21.33%
Negative Regulation of SMAD Protein Signal Transduction (GO:0060392),GO_Biological_Process_2025,1.3955009005548242,Upregulated,0.1544748280204072,6/16,17.44%
Channel Activity (GO:0015267),GO_Molecular_Function_2025,1.3954729159081918,Upregulated,0.1543792393645585,20/52,15.73%
Sensory Perception Of Taste R-HSA-9717189,Reactome_2022,1.395042060210834,Upregulated,0.1546754461733755,7/18,13.56%
Positive Regulation of Biosynthetic Process (GO:0009891),GO_Biological_Process_2025,1.3950306439085398,Upregulated,0.1545713928318182,31/76,31.24%
Positive Regulation of Ossification (GO:0045778),GO_Biological_Process_2025,1.3949146880885392,Upregulated,0.1545727519562496,23/39,26.97%
Lipid Translocation (GO:0034204),GO_Biological_Process_2025,1.393940482506576,Upregulated,0.1554577230327924,9/23,22.31%
Steroid Hydroxylase Activity (GO:0008395),GO_Molecular_Function_2025,1.3935165993934744,Upregulated,0.1557468389319931,5/16,19.40%
Calcium Ion Homeostasis (GO:0055074),GO_Biological_Process_2025,1.393119868258244,Upregulated,0.1560531455376606,36/84,25.61%
Positive Regulation of MAP Kinase Activity (GO:0043406),GO_Biological_Process_2025,1.392720253795265,Upregulated,0.1563490297167502,23/51,27.05%
EGF EGFR Signaling WP437,WikiPathways_2024_Human,1.3917590863759608,Upregulated,0.1571916991569874,43/147,17.81%
Regulation of Muscle Cell Differentiation (GO:0051147),GO_Biological_Process_2025,1.3916610214952978,Upregulated,0.157162768567193,7/21,12.68%
Regulation of Extracellular Matrix Organization (GO:1903053),GO_Biological_Process_2025,1.3909241768747151,Upregulated,0.1577865111294242,11/22,27.80%
RHOD GTPase Cycle R-HSA-9013405,Reactome_2022,1.3907132565353415,Upregulated,0.1578778267289504,17/48,22.76%
Retinoic Acid Metabolic Process (GO:0042573),GO_Biological_Process_2025,1.3904652189941078,Upregulated,0.158020891364358,9/20,21.21%
Positive Regulation of Cytokine-Mediated Signaling Pathway (GO:0001961),GO_Biological_Process_2025,1.3901936722367794,Upregulated,0.1581911886489187,16/28,30.97%
Interleukin-12 Signaling R-HSA-9020591,Reactome_2022,1.3898547663188836,Upregulated,0.1584198945385324,17/40,26.61%
Ras signaling pathway,KEGG_2021_Human,1.38984349054854,Upregulated,0.158311752141428,89/196,28.82%
acyl-CoA Metabolic Process (GO:0006637),GO_Biological_Process_2025,1.3898193876062366,Upregulated,0.1582235522254532,6/28,8.36%
Positive Regulation of Hormone Secretion (GO:0046887),GO_Biological_Process_2025,1.38960379125392,Upregulated,0.1583338900634802,10/15,32.72%
Triacylglyceride Synthesis WP325,WikiPathways_2024_Human,1.3894938127866805,Upregulated,0.1583232854388165,14/21,34.21%
Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039),GO_Biological_Process_2025,1.3890592534974948,Upregulated,0.1586732349584697,18/27,32.18%
Regulation of Endopeptidase Activity (GO:0052548),GO_Biological_Process_2025,1.3889613838485024,Upregulated,0.1586457050787214,4/15,6.46%
Embryonic Stem Cell Pluripotency Pathways WP3931,WikiPathways_2024_Human,1.3889243354123406,Upregulated,0.1585742591073443,52/102,30.94%
Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),GO_Biological_Process_2025,1.3886690421770371,Upregulated,0.1586998231538196,6/22,10.66%
Mitotic Metaphase Chromosome Alignment (GO:0007080),GO_Biological_Process_2025,1.388168657945244,Upregulated,0.1590771965925202,19/46,31.47%
Pulmonary Valve Development (GO:0003177),GO_Biological_Process_2025,1.3877120116392103,Upregulated,0.1594343435004404,7/19,15.28%
Negative Regulation of Cell-Matrix Adhesion (GO:0001953),GO_Biological_Process_2025,1.3874430658614807,Upregulated,0.1595975175588581,8/26,8.95%
Regulation of Mitotic Spindle Organization (GO:0060236),GO_Biological_Process_2025,1.3868866723675832,Upregulated,0.1600730383830232,15/33,25.57%
Eye Morphogenesis (GO:0048592),GO_Biological_Process_2025,1.3868311799794952,Upregulated,0.1600083903334417,9/20,17.67%
Myeloid Leukocyte Differentiation (GO:0002573),GO_Biological_Process_2025,1.386577416087659,Upregulated,0.1601481518315018,21/54,24.53%
PDZ Domain Binding (GO:0030165),GO_Molecular_Function_2025,1.3854990399805334,Upregulated,0.1610636644912001,22/54,19.35%
Positive Regulation of Cell-Substrate Junction Organization (GO:0150117),GO_Biological_Process_2025,1.3849255070581905,Upregulated,0.1615374245076508,5/19,5.04%
Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042509),GO_Biological_Process_2025,1.3848592996451434,Upregulated,0.1614793996385245,6/18,17.00%
Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),GO_Biological_Process_2025,1.3846424041773149,Upregulated,0.1616011115770359,27/52,28.21%
Positive Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001244),GO_Biological_Process_2025,1.3840906641734303,Upregulated,0.1620065638574518,8/26,12.65%
RND1 GTPase Cycle R-HSA-9696273,Reactome_2022,1.3838534107924034,Upregulated,0.1621374596757964,15/37,23.92%
Actin Monomer Binding (GO:0003785),GO_Molecular_Function_2025,1.38329959193401,Upregulated,0.1625929101747808,7/15,19.59%
Negative Regulation of Defense Response (GO:0031348),GO_Biological_Process_2025,1.382491228659553,Upregulated,0.1632957489732808,36/90,26.79%
Role Of Phospholipids In Phagocytosis R-HSA-2029485,Reactome_2022,1.3823664565384792,Upregulated,0.1633123145732034,7/20,20.01%
Branching Morphogenesis of an Epithelial Tube (GO:0048754),GO_Biological_Process_2025,1.3822742049706047,Upregulated,0.1632869491544807,13/37,15.45%
Flavin Adenine Dinucleotide Binding (GO:0050660),GO_Molecular_Function_2025,1.3821804582687351,Upregulated,0.1632563869200394,15/51,18.25%
Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,Reactome_2022,1.3819339824152903,Upregulated,0.1633932473909352,7/19,17.37%
Transcription Coactivator Binding (GO:0001223),GO_Molecular_Function_2025,1.3812309422693931,Upregulated,0.1639980658241858,8/32,10.70%
Cholesterol Transport (GO:0030301),GO_Biological_Process_2025,1.381095629438044,Upregulated,0.1640147968109731,21/45,27.46%
Inorganic Anion Transport (GO:0015698),GO_Biological_Process_2025,1.3808678565434802,Upregulated,0.1640918937380801,14/38,15.86%
Defense Response to Gram-negative Bacterium (GO:0050829),GO_Biological_Process_2025,1.380328477654696,Upregulated,0.1645182879822798,11/31,15.73%
Positive Regulation of Protein Import Into Nucleus (GO:0042307),GO_Biological_Process_2025,1.3802739799225008,Upregulated,0.1644564293426872,7/25,13.30%
Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364),GO_Biological_Process_2025,1.3801342288440197,Upregulated,0.1644839316649536,7/23,15.51%
Signaling By BRAF And RAF1 Fusions R-HSA-6802952,Reactome_2022,1.3792122452893996,Upregulated,0.1653491671259659,15/57,15.79%
MicroRNAs in cancer,KEGG_2021_Human,1.378900594347987,Upregulated,0.1655371632258955,43/178,17.95%
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558),GO_Biological_Process_2025,1.3779210133291857,Upregulated,0.1664797734638958,47/169,17.82%
Mesenchyme Development (GO:0060485),GO_Biological_Process_2025,1.3772272261363194,Upregulated,0.1671235652276024,9/17,22.02%
N-Glycan biosynthesis,KEGG_2021_Human,1.3772087419922625,Upregulated,0.1670230059855177,19/49,26.78%
Positive Regulation of Carbohydrate Metabolic Process (GO:0045913),GO_Biological_Process_2025,1.3768663125151093,Upregulated,0.1672684719885861,9/28,16.08%
Response to Fibroblast Growth Factor (GO:0071774),GO_Biological_Process_2025,1.376702978994873,Upregulated,0.1673233736921918,5/15,14.85%
Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903844),GO_Biological_Process_2025,1.3763777212905726,Upregulated,0.1675142723229688,5/15,8.71%
lncRNA In Canonical Wnt Signaling And Colorectal Cancer WP4258,WikiPathways_2024_Human,1.3762441761755302,Upregulated,0.1675452652087903,31/82,24.29%
Protein Modification Process (GO:0036211),GO_Biological_Process_2025,1.375966312713497,Upregulated,0.1677106139734654,166/451,27.14%
Long-Chain Fatty Acid Metabolic Process (GO:0001676),GO_Biological_Process_2025,1.3757061357212583,Upregulated,0.1678580105457999,22/68,22.33%
Budding And Maturation Of HIV Virion R-HSA-162588,Reactome_2022,1.3749852634091209,Upregulated,0.1685449602347752,8/25,16.28%
Hh Mutants Are Degraded By ERAD R-HSA-5362768,Reactome_2022,1.374248716297554,Upregulated,0.169171958330827,32/53,39.66%
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,Reactome_2022,1.3739565567268848,Upregulated,0.1693437363937705,20/39,27.71%
Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,Reactome_2022,1.3735272643753702,Upregulated,0.1696962645845239,9/20,26.78%
Legionellosis,KEGG_2021_Human,1.3734374321795513,Upregulated,0.1696637488950076,14/30,26.90%
SHC1 Events In ERBB2 Signaling R-HSA-1250196,Reactome_2022,1.3728561996244706,Upregulated,0.170127205425639,8/18,17.37%
SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,Reactome_2022,1.3727161153670344,Upregulated,0.1701590302783395,33/97,32.24%
Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),GO_Biological_Process_2025,1.3721876252687528,Upregulated,0.1706177843115868,21/45,25.51%
Regulation of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315),GO_Biological_Process_2025,1.3721412334155854,Upregulated,0.1705546362670358,4/22,3.47%
Protein Localization to Membrane (GO:0072657),GO_Biological_Process_2025,1.3715406882762415,Upregulated,0.1711274500714804,57/177,19.35%
Stem Cell Differentiation (GO:0048863),GO_Biological_Process_2025,1.3711514484774383,Upregulated,0.1714468795143587,11/41,12.87%
Superoxide Metabolic Process (GO:0006801),GO_Biological_Process_2025,1.3710599650263906,Upregulated,0.1714264265202355,12/29,23.13%
T Cell Activation (GO:0042110),GO_Biological_Process_2025,1.3708514873142137,Upregulated,0.1715324621429592,26/80,27.05%
"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",Reactome_2022,1.369614660156704,Upregulated,0.1727719986032218,7/19,15.52%
Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),GO_Biological_Process_2025,1.3692668630377085,Upregulated,0.1730214310705361,8/24,18.51%
Cell Projection Organization (GO:0030030),GO_Biological_Process_2025,1.3690399652354823,Upregulated,0.1731384830365281,6/16,21.33%
Type 2 Papillary Renal Cell Carcinoma WP4241,WikiPathways_2024_Human,1.3690313800880556,Upregulated,0.1730279602582023,11/32,20.36%
Polymeric Cytoskeletal Fiber (GO:0099513),GO_Cellular_Component_2025,1.3686575591565402,Upregulated,0.1733087144931534,49/211,14.34%
Phospholipase C Activity (GO:0004629),GO_Molecular_Function_2025,1.3684850531423725,Upregulated,0.1733568914655391,14/25,30.64%
Gastric cancer,KEGG_2021_Human,1.368207893657935,Upregulated,0.1735170012579492,55/125,27.78%
Positive Regulation of miRNA Transcription (GO:1902895),GO_Biological_Process_2025,1.368160470743442,Upregulated,0.1734406821711225,16/41,17.36%
Regulation of Protein Secretion (GO:0050708),GO_Biological_Process_2025,1.3673631944185882,Upregulated,0.17421925790552,22/80,16.44%
