name,stat
F11R,6.603900381945363
B4GALT1,6.600650177376996
GOLPH3L,6.593207491279195
ADAM21,6.5907061143755
ADAM29,6.5907061143755
GBGT1,6.576481291725799
OBSCN,6.572027652406135
MYPN,6.559663809534893
SEMA3A,6.558029673725652
GPD2,6.5545982066121615
TFRC,6.553235939610127
FBN1,6.544543358392854
KIF1C,6.544419152858476
TRPV6,6.542011712799145
RAB27A,6.54156196360907
CREB3L2,6.535683363435491
DAAM2,6.534871344759053
CYFIP1,6.52852181790798
CTSK,6.518257563911966
MIDEAS,6.511984152818006
CCND2,6.510671169775742
B3GNT3,6.503661246075174
CD99,6.502016808752509
EPAS1,6.499423982794782
HHATL,6.498707260914819
WFDC6,6.495119065998432
EPPIN,6.495119065998432
LRP11,6.495119065998432
SPINT4,6.495119065998432
WFDC8,6.495119065998432
SPINT1,6.495119065998432
WNT9A,6.488738791003028
PAPSS2,6.488174275668474
SLC16A1,6.48807199808767
HMGA2,6.485772402506282
PTPN21,6.485102367370302
FREM3,6.483441398238689
ENTPD3,6.481138385157279
ZPLD1,6.47890115676122
PTBP1,6.475294367948013
PPL,6.473284953021387
OVOL3,6.465922226219585
ZNF770,6.465922226219585
ZSCAN5A,6.465922226219585
ZNF18,6.465922226219585
ZSCAN1,6.465922226219585
ZNF641,6.465922226219585
ZNF444,6.465922226219585
ZSCAN5B,6.465922226219585
ZSCAN29,6.465922226219585
ZSCAN18,6.465922226219585
ZNF446,6.465922226219585
ZNF202,6.465922226219585
ZNF496,6.465922226219585
ZNF174,6.465922226219585
ZSCAN5C,6.465922226219585
SCAND1,6.465922226219585
PEG3,6.465922226219585
ZKSCAN2,6.465922226219585
ZNF274,6.465922226219585
TFE3,6.465223754870815
ANO6,6.457135342807102
PLEKHG6,6.451366946980045
CPED1,6.447441592754634
KDF1,6.445834337554184
WNT5B,6.444034931836908
PEAK1,6.434224378832824
PKD2,6.432544766784401
LRRC58,6.431256655411016
MYRF,6.430612870357383
ANTXR1,6.430563126763635
FUT6,6.421940640105037
FUT5,6.421940640105037
FUT3,6.421940640105037
KLHL41,6.412545261128685
FERMT1,6.411918256913068
EHD1,6.40933807822426
S100A13,6.402493950014794
MUC15,6.4014569701731725
VSIR,6.4014569701731725
ITGB4,6.395373544711964
SLC44A3,6.3928117154771655
MMP15,6.374952827720828
CD2AP,6.374157225741516
PHACTR4,6.372856063777348
TEAD3,6.369617240360818
B3GNT8,6.367605686262434
NECTIN4,6.363018724067876
CSDE1,6.358813587569158
CHDH,6.346696345186633
LPAR1,6.34326031874086
NOTCH4,6.339183000992862
C2CD2,6.338957694126869
GJB5,6.330896893134497
GJB4,6.330896893134497
SNX33,6.329745831005089
TBC1D1,6.328326743650338
SPRYD3,6.326161344098464
NOTUM,6.325686984094739
EPS8L1,6.321944590565937
TNS1,6.321837932325612
MARVELD3,6.32063925418145
KCP,6.320084200044863
SAMD4A,6.317609378706359
PCDH12,6.316298962834313
TJP3,6.315172453229928
DSP,6.310665265187782
TSPAN14,6.30931070636333
OSBPL3,6.301146562084887
UMODL1,6.298770182822897
LMOD2,6.291336235928451
BICC1,6.289066283653239
COLEC12,6.288795476440299
VASP,6.278804106804516
ERBB3,6.277390984492614
TBX1,6.271822060878925
PRRX1,6.268026465681704
GMDS,6.267492808434789
ARID3A,6.267179078007608
ARRDC5,6.2616109817843695
GCG,6.260651795682573
PROM2,6.25360362406341
SLC50A1,6.251972902026653
SGPP2,6.249509240861803
GSDME,6.248531612723837
FRMD4B,6.245751369197186
SLC16A12,6.245109980234892
PLEKHG4,6.241163683450147
ADCY9,6.233087102171361
JUP,6.231807586093934
B4GALT4,6.227973224733194
ADD3,6.22319672061982
ELMO3,6.220774212228231
ROCK2,6.2206363608932485
