ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Database,Pathway,Direction
-0.15320218995974644,-0.579425052407038,0.9813519813519813,0.9987209090413057,1.0,3/42,4.31%,AXL;EDN1;TRIM44,GO_Biological_Process_2025,Positive Regulation of Cytokine-Mediated Signaling Pathway (GO:0001961),Downregulated
-0.19664122818639063,-0.5806692811987927,0.9696969696969697,0.9987862208498715,1.0,5/16,20.55%,ELP5;NAT10;KTI12;ALKBH8;CTU2,GO_Biological_Process_2025,tRNA Wobble Base Modification (GO:0002097),Downregulated
-0.19573070036732082,-0.5835711947182105,0.9506726457399103,0.9983883537971971,1.0,7/17,31.57%,MAVS;IFIH1;DHX9;TICAM1;SLC3A2;RIGI;FLOT1,GO_Biological_Process_2025,Response to Exogenous dsRNA (GO:0043330),Downregulated
-0.16345542980599512,-0.5838767016787695,0.9903381642512077,0.9987000929254863,1.0,11/34,29.99%,TPR;SLC25A5;NUP43;SEH1L;NUP155;NUP153;NUP160;NUP210;RANBP2;NUP54;KPNA1,Reactome_2022,Interactions Of Vpr With Host Cellular Proteins R-HSA-176033,Downregulated
-0.1350619816916092,-0.5847203667688122,0.9973753280839895,0.9988674175642516,1.0,32/80,33.75%,MRPL20;MRPL53;MRPL37;MRPL30;MRPL23;OXA1L;MRPS18C;MRPS23;MRPL9;MRPL48;MRPL35;MRPL11;MRPS18B;MRPS26;MRPL15;MRPS14;DLGAP3;MRPL58;MRPL17;MRPL52;GFM1;MRPL54;MRPS24;MRPL10;MRPL41;MRPS2;MRPL47;MRPL43;MRPL57;TSFM;MRPS7;PTCD3,Reactome_2022,Mitochondrial Translation Elongation R-HSA-5389840,Downregulated
-0.20518204890262517,-0.5852317020095053,0.9537444933920705,0.999121804280555,1.0,1/15,1.32%,XIAP,GO_Biological_Process_2025,"Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)",Downregulated
-0.12623992791118233,-0.5856684463120244,1.0,0.9993909682769755,1.0,41/117,34.89%,KRAS;MED13L;ITGB3;PDPK1;MED14;KAT2A;DIO2;PIK3CB;EP300;KAT2B;MED12;PLCD4;MED17;NCOA2;PLCE1;HIF1A;AKT1;MED13;PIK3CD;ATP1A1;ATP2A1;HRAS;DIO1;PIK3R1;ITGAV;ACTB;MED12L;MAPK1;ATP1A3;NRAS;MYH6;ESR1;RCAN2;PLCG2;MTOR;AKT3;PLCB3;RHEB;SLC16A10;HDAC3;PRKCG,KEGG_2021_Human,Thyroid hormone signaling pathway,Downregulated
-0.1653588619714305,-0.5893807803432214,0.9811764705882353,0.998702880271005,1.0,10/32,29.07%,ID1;RB1;MDM4;AGO3;TNRC6A;CDKN2B;E2F2;MAPK1;RPS27A;ETF1,Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,Downregulated
-0.17581163446122416,-0.5938759739216782,0.9670588235294117,0.9977794016410704,1.0,4/25,12.14%,UBE2E1;BUB1B;ANAPC16;CDC26,Reactome_2022,APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,Downregulated
-0.2033251441995093,-0.5939790637289691,0.9506726457399103,0.9981407706202204,1.0,8/16,36.99%,AP3B2;KIF1B;DTNBP1;BLOC1S4;TRIM46;BLOC1S2;AP3M2;AP3M1,GO_Biological_Process_2025,Anterograde Synaptic Vesicle Transport (GO:0048490),Downregulated
-0.2033251441995093,-0.5939790637289691,0.9506726457399103,0.9981407706202204,1.0,8/16,36.99%,AP3B2;KIF1B;DTNBP1;BLOC1S4;TRIM46;BLOC1S2;AP3M2;AP3M1,GO_Biological_Process_2025,Synaptic Vesicle Transport Along Microtubule (GO:0099517),Downregulated
-0.17727939022572275,-0.5961217896773756,0.9701149425287356,0.998274373201515,1.0,9/25,28.83%,PGAM5;TOMM40;MFN2;MFN1;TOMM70;PRKN;VDAC1;RPS27A;MTERF3,Reactome_2022,Mitophagy R-HSA-5205647,Downregulated
-0.1362796330273639,-0.6023142858815946,0.9948849104859335,0.9966440858559549,1.0,28/93,29.86%,OTUD7B;USP7;CSNK1A1;MAT2A;LARS1;YWHAZ;EP300;MIOS;CUL3;DEPDC5;PELI1;RRAGC;RRAGA;DGKQ;RRAGB;SEH1L;NLK;NPRL3;RPS6KB1;USP4;UBE2N;SAMTOR;OTUB1;SPAAR;GPR155;ITFG2;PRKAA1;TBK1,GO_Biological_Process_2025,Regulation of TORC1 Signaling (GO:1903432),Downregulated
