Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
O-linked Glycosylation Of Mucins R-HSA-913709,Reactome_2022,-1.0744389576521367,Downregulated,0.6589975475923496,14/39,25.01%
MicroRNAs in cancer,KEGG_2021_Human,-1.0749188756872596,Downregulated,0.6580551994115476,52/166,26.32%
Nuclear Androgen Receptor Binding (GO:0050681),GO_Molecular_Function_2025,-1.0751593443413323,Downregulated,0.6578235581115086,10/25,20.77%
Cellular Response to Gamma Radiation (GO:0071480),GO_Biological_Process_2025,-1.0756917556129832,Downregulated,0.6567612398088083,5/15,13.34%
Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050),GO_Biological_Process_2025,-1.075724998478206,Downregulated,0.6570979597512796,3/26,1.75%
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,Reactome_2022,-1.0757944764261649,Downregulated,0.657325742761924,23/87,20.28%
Basolateral Plasma Membrane (GO:0016323),GO_Cellular_Component_2025,-1.075960363030015,Downregulated,0.6573158805908685,61/167,28.38%
Cell adhesion molecules,KEGG_2021_Human,-1.0760830442407177,Downregulated,0.6574115652926303,24/124,13.71%
Endocytic Vesicle (GO:0030139),GO_Cellular_Component_2025,-1.0762688811478174,Downregulated,0.657302470644712,54/181,25.92%
Phospholipase Activity (GO:0004620),GO_Molecular_Function_2025,-1.0764702682716565,Downregulated,0.6571805152021334,11/69,8.84%
RUNX2 Regulates Bone Development R-HSA-8941326,Reactome_2022,-1.076933279321902,Downregulated,0.6563068702077168,10/28,26.22%
Sensory Perception of Sound (GO:0007605),GO_Biological_Process_2025,-1.07706634314364,Downregulated,0.656383834916191,14/73,13.14%
Monoatomic Cation Transmembrane Transporter Activity (GO:0008324),GO_Molecular_Function_2025,-1.0771580702570438,Downregulated,0.6565524795987618,14/37,20.59%
AMP Activated Protein Kinase Signaling WP1403,WikiPathways_2024_Human,-1.0771941050707583,Downregulated,0.6568783297295104,22/62,31.41%
NF-kappa B signaling pathway,KEGG_2021_Human,-1.0777822396127883,Downregulated,0.6556186100369891,20/93,19.52%
African trypanosomiasis,KEGG_2021_Human,-1.077876809781646,Downregulated,0.6557743150280992,10/33,25.55%
MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264,Reactome_2022,-1.0780189404627487,Downregulated,0.6558040724268434,5/16,21.96%
ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322,Reactome_2022,-1.078099396802335,Downregulated,0.6560040535462389,6/20,22.31%
mRNA Splicing - Major Pathway R-HSA-72163,Reactome_2022,-1.078214697447757,Downregulated,0.6561459370724301,33/171,16.33%
Transport Of SLBP Independent Mature mRNA R-HSA-159227,Reactome_2022,-1.078277229285119,Downregulated,0.6564128189311064,6/32,18.67%
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,Reactome_2022,-1.0788976444955367,Downregulated,0.655095690177479,19/80,16.49%
Host Pathogen Interaction Of Human CoVs Apoptosis WP4864,WikiPathways_2024_Human,-1.079069467520427,Downregulated,0.6550257530252962,4/21,8.17%
SARS-CoV-2 Infection R-HSA-9694516,Reactome_2022,-1.0791626718104546,Downregulated,0.6551809895152397,85/240,30.88%
Protein Localization to Chromatin (GO:0071168),GO_Biological_Process_2025,-1.079516443763676,Downregulated,0.6546048269393908,10/29,18.25%
Growth Hormone Receptor Signaling Pathway (GO:0060396),GO_Biological_Process_2025,-1.0796242386187946,Downregulated,0.6547334989004022,6/16,22.04%
Positive Regulation of Lipid Metabolic Process (GO:0045834),GO_Biological_Process_2025,-1.0796769506405193,Downregulated,0.6550061305405743,8/22,23.02%
Bile secretion,KEGG_2021_Human,-1.0798120814521288,Downregulated,0.6550805854949892,20/57,21.68%
Small cell lung cancer,KEGG_2021_Human,-1.0804138697272054,Downregulated,0.6537820999684126,18/89,19.52%
Cyclic Nucleotide Biosynthetic Process (GO:0009190),GO_Biological_Process_2025,-1.0806587937656784,Downregulated,0.6534968459429928,5/17,13.55%
Sensory Perception (GO:0007600),GO_Biological_Process_2025,-1.0810627835465454,Downregulated,0.652758549220762,8/34,12.37%
Glycosaminoglycan Metabolic Process (GO:0030203),GO_Biological_Process_2025,-1.081192505887866,Downregulated,0.6528357202444702,15/24,34.88%
Response to ATP (GO:0033198),GO_Biological_Process_2025,-1.0817635764700295,Downregulated,0.6516056127518233,5/16,17.40%
Regulation of ATP Metabolic Process (GO:1903578),GO_Biological_Process_2025,-1.0819890931251548,Downregulated,0.6513681586994267,8/15,28.76%
Regulation of DNA Metabolic Process (GO:0051052),GO_Biological_Process_2025,-1.0823587888113255,Downregulated,0.6507265751794542,40/112,30.71%
PDGF Pathway WP2526,WikiPathways_2024_Human,-1.082569866337126,Downregulated,0.6505407369126398,9/39,13.61%
Positive Regulation of Protein Localization (GO:1903829),GO_Biological_Process_2025,-1.0829546007266873,Downregulated,0.6498475863526637,27/94,21.65%
SARS CoV 2 Mt Chronic Ox Stress And Endothelial Dysfunction WP5183,WikiPathways_2024_Human,-1.0835255291112686,Downregulated,0.6486096772127309,7/25,20.51%
Histone Reader Activity (GO:0140566),GO_Molecular_Function_2025,-1.0840656493540015,Downregulated,0.6475142370764551,6/27,11.35%
Positive Regulation of Transcription by RNA Polymerase I (GO:0045943),GO_Biological_Process_2025,-1.0844907992590629,Downregulated,0.6466806774695976,16/33,31.96%
"Retrograde Transport, Endosome to Golgi (GO:0042147)",GO_Biological_Process_2025,-1.0845186588589988,Downregulated,0.6470363929594017,29/86,25.39%
Interactions Of Rev With Host Cellular Proteins R-HSA-177243,Reactome_2022,-1.0848886485753433,Downregulated,0.6464383224185961,7/33,18.67%
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234),GO_Biological_Process_2025,-1.0851055667844336,Downregulated,0.6463039060341377,11/70,6.56%
Leukocyte transendothelial migration,KEGG_2021_Human,-1.0854119459899394,Downregulated,0.6458499727150314,23/101,20.16%
Neuromuscular Synaptic Transmission (GO:0007274),GO_Biological_Process_2025,-1.0858787863175865,Downregulated,0.6449839896406472,4/15,19.10%
Shigellosis,KEGG_2021_Human,-1.0863573386706622,Downregulated,0.6440590584271553,54/213,22.12%
Regulation of Mitophagy (GO:1901524),GO_Biological_Process_2025,-1.0869817039589869,Downregulated,0.6426703938922603,7/27,16.12%
Positive Regulation of Myeloid Cell Differentiation (GO:0045639),GO_Biological_Process_2025,-1.0872109153173148,Downregulated,0.6424808077277471,10/33,17.44%
Regulation of Endopeptidase Activity (GO:0052548),GO_Biological_Process_2025,-1.0873768849610603,Downregulated,0.6424711499040808,4/18,9.05%
Neurotrophin Signaling Pathway (GO:0038179),GO_Biological_Process_2025,-1.0876117650817194,Downregulated,0.6422469021800037,3/16,8.12%
Positive Regulation of Cilium Assembly (GO:0045724),GO_Biological_Process_2025,-1.0876815207678363,Downregulated,0.6424689399004755,8/24,21.32%
RANKL RANK Signaling WP2018,WikiPathways_2024_Human,-1.0880631131925895,Downregulated,0.6418089256232358,16/50,27.19%
Organophosphate Ester Transport (GO:0015748),GO_Biological_Process_2025,-1.0882125648162906,Downregulated,0.641864186473487,9/25,16.85%
Phagosome,KEGG_2021_Human,-1.0883062959199568,Downregulated,0.6420209689710551,27/132,14.83%
Negative Regulation of Secretion by Cell (GO:1903531),GO_Biological_Process_2025,-1.0889950161519195,Downregulated,0.6404759443363995,19/35,40.90%
tRNA Aminoacylation (GO:0043039),GO_Biological_Process_2025,-1.0890275838211083,Downregulated,0.6408154991738375,11/22,25.39%
Transport Of SLBP Dependant Mature mRNA R-HSA-159230,Reactome_2022,-1.089255998310689,Downregulated,0.6406324899305958,6/33,18.67%
Transcription by RNA Polymerase II (GO:0006366),GO_Biological_Process_2025,-1.0892857619094256,Downregulated,0.6409832825711456,76/176,33.40%
Impaired BRCA2 Binding To PALB2 R-HSA-9709603,Reactome_2022,-1.0894913441795753,Downregulated,0.6408608854131821,4/24,6.90%
Membrane Lipid Catabolic Process (GO:0046466),GO_Biological_Process_2025,-1.0898307287241975,Downregulated,0.6403275777966395,6/17,16.93%
Positive Regulation of Catalytic Activity (GO:0043085),GO_Biological_Process_2025,-1.0899913394173104,Downregulated,0.6403418439646257,9/26,18.98%
Vitamin Transport (GO:0051180),GO_Biological_Process_2025,-1.090353274964809,Downregulated,0.6397967518100162,11/32,22.80%
Fanconi anemia pathway,KEGG_2021_Human,-1.090449793966911,Downregulated,0.6399654302696048,5/51,4.64%
Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669),GO_Cellular_Component_2025,-1.0909921805220302,Downregulated,0.6388896582873612,9/55,10.32%
Regulation of Protein Metabolic Process (GO:0051246),GO_Biological_Process_2025,-1.0919877749090057,Downregulated,0.636517403987799,15/88,11.02%
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Reactome_2022,-1.09205063872475,Downregulated,0.6367724323962833,107/401,25.21%
Cysteine-Type Endopeptidase Activity (GO:0004197),GO_Molecular_Function_2025,-1.0921968508897966,Downregulated,0.6368041149974025,16/66,15.99%
Chromosome (GO:0005694),GO_Cellular_Component_2025,-1.09225452837458,Downregulated,0.6370853003806768,44/151,25.52%
Pathways Affected In Adenoid Cystic Carcinoma WP3651,WikiPathways_2024_Human,-1.0924314733537108,Downregulated,0.637035410174732,19/63,18.74%
tRNA Processing In Nucleus R-HSA-6784531,Reactome_2022,-1.09268186046371,Downregulated,0.6367083504398983,14/51,18.67%
Regulation of Primary Metabolic Process (GO:0080090),GO_Biological_Process_2025,-1.0927041240070507,Downregulated,0.6370885541691488,25/106,17.54%
Perturbations Host Cell Autophagy Induced By SARS CoV 2 Prots WP4936,WikiPathways_2024_Human,-1.0927882427766964,Downregulated,0.6372870559875777,11/43,13.43%
MAPK Cascade WP422,WikiPathways_2024_Human,-1.0928273918620826,Downregulated,0.6375960746911865,13/33,22.83%
Regulation of Cellular Component Biogenesis (GO:0044087),GO_Biological_Process_2025,-1.0928304548164225,Downregulated,0.6380291115679944,17/36,29.74%
Regulation of Cell Adhesion (GO:0030155),GO_Biological_Process_2025,-1.0928951943643832,Downregulated,0.6382793115436237,30/128,17.71%
Leptin Signaling WP2034,WikiPathways_2024_Human,-1.093119547738861,Downregulated,0.6380696998224279,20/70,21.20%
Post-Transcriptional Gene Silencing (GO:0016441),GO_Biological_Process_2025,-1.093185477412971,Downregulated,0.6383127950400341,11/21,30.97%
Vacuolar Acidification (GO:0007035),GO_Biological_Process_2025,-1.093307307866076,Downregulated,0.6384006878367455,8/28,20.04%
Positive Regulation of Lamellipodium Assembly (GO:0010592),GO_Biological_Process_2025,-1.093542853025789,Downregulated,0.6381715790124141,12/19,37.59%
RNA Polymerase I Promoter Clearance R-HSA-73854,Reactome_2022,-1.0936517980896372,Downregulated,0.6383053068099868,17/57,18.65%
Nucleoside Phosphate Catabolic Process (GO:1901292),GO_Biological_Process_2025,-1.0936737809309256,Downregulated,0.6386792708275034,3/17,6.42%
Regulation of Autophagy (GO:0010506),GO_Biological_Process_2025,-1.0943549986673549,Downregulated,0.6372162613556084,57/218,20.65%
Negative Regulation of Wound Healing (GO:0061045),GO_Biological_Process_2025,-1.09449170682263,Downregulated,0.6372602928010483,4/22,6.70%
Kisspeptin Kisspeptin Receptor System In The Ovary WP4871,WikiPathways_2024_Human,-1.0950005407955796,Downregulated,0.6362728488306043,9/37,14.54%
Positive Regulation of Ion Transmembrane Transporter Activity (GO:0032414),GO_Biological_Process_2025,-1.0959375047381208,Downregulated,0.6339976728035078,4/20,7.56%
Cellular Response to Glucose Starvation (GO:0042149),GO_Biological_Process_2025,-1.096369252329929,Downregulated,0.6332131621643567,15/43,24.40%
Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),GO_Biological_Process_2025,-1.09657243226172,Downregulated,0.6330938103673714,11/30,20.03%
Ascorbate and aldarate metabolism,KEGG_2021_Human,-1.0970612931312014,Downregulated,0.6320839308985728,4/15,6.06%
Positive Regulation of Muscle Cell Differentiation (GO:0051149),GO_Biological_Process_2025,-1.0973213899481349,Downregulated,0.6318060428099206,5/15,18.76%
Spindle Assembly (GO:0051225),GO_Biological_Process_2025,-1.0974711102878891,Downregulated,0.631784427662256,23/71,23.48%
Response to Insulin (GO:0032868),GO_Biological_Process_2025,-1.097694431554851,Downregulated,0.6315747665330843,23/75,23.16%
Pertussis,KEGG_2021_Human,-1.0977540748797034,Downregulated,0.6318654181504894,16/70,15.45%
Purinergic Signaling WP4900,WikiPathways_2024_Human,-1.098290396842896,Downregulated,0.6308082597255661,5/31,7.00%
Negative Regulation of Autophagy (GO:0010507),GO_Biological_Process_2025,-1.099122881918728,Downregulated,0.6289135348494477,16/60,21.18%
NS1 Mediated Effects On Host Pathways R-HSA-168276,Reactome_2022,-1.099243775285315,Downregulated,0.6290169075610234,7/37,20.22%
Opioid Signaling R-HSA-111885,Reactome_2022,-1.0993989132143862,Downregulated,0.6290050292564571,20/81,21.48%
Rab Regulation Of Trafficking R-HSA-9007101,Reactome_2022,-1.099627374865399,Downregulated,0.6288051664781102,31/116,20.19%
Telomere Maintenance via Telomere Lengthening (GO:0010833),GO_Biological_Process_2025,-1.099875738037578,Downregulated,0.6285594728566314,7/27,16.25%
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),GO_Biological_Process_2025,-1.1001001195479478,Downregulated,0.6283784277186365,21/77,23.22%
ROS And RNS Production In Phagocytes R-HSA-1222556,Reactome_2022,-1.1019196018490307,Downregulated,0.6236357984770204,10/34,20.04%
Antiviral Innate Immune Response (GO:0140374),GO_Biological_Process_2025,-1.102113945828475,Downregulated,0.6235372371307945,30/53,35.01%
FCERI Mediated NF-kB Activation R-HSA-2871837,Reactome_2022,-1.1025220117340893,Downregulated,0.6227855130056267,37/76,36.10%
Cortical Cytoskeleton Organization (GO:0030865),GO_Biological_Process_2025,-1.102629459762572,Downregulated,0.6229215329015754,11/32,29.28%
Ethanol Effects On Histone Modifications WP3996,WikiPathways_2024_Human,-1.102706345352984,Downregulated,0.6231568542102731,12/31,27.08%
Protein Targeting to Lysosome (GO:0006622),GO_Biological_Process_2025,-1.103151286885043,Downregulated,0.6223820701297794,8/22,15.04%
Chloride Transmembrane Transporter Activity (GO:0015108),GO_Molecular_Function_2025,-1.1041460907659495,Downregulated,0.6200461911887788,16/63,16.13%
White Fat Cell Differentiation WP4149,WikiPathways_2024_Human,-1.1043619793405273,Downregulated,0.6198512849463796,5/31,8.74%
Positive Regulation of Cell Growth (GO:0030307),GO_Biological_Process_2025,-1.1043926223048544,Downregulated,0.6201946783944882,26/97,22.26%
Calcium-Dependent Phospholipid Binding (GO:0005544),GO_Molecular_Function_2025,-1.1052619990215635,Downregulated,0.6183087645042954,9/45,9.07%
TNF signaling pathway,KEGG_2021_Human,-1.1056687189686765,Downregulated,0.617603489142317,33/105,27.80%
Infection With Mycobacterium Tuberculosis R-HSA-9635486,Reactome_2022,-1.1057836368174696,Downregulated,0.6177374465592415,8/25,25.25%
RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),GO_Molecular_Function_2025,-1.105793939862333,Downregulated,0.61815698465508,50/206,21.67%
Regulation of Nitric Oxide Biosynthetic Process (GO:0045428),GO_Biological_Process_2025,-1.1059411394485028,Downregulated,0.6181687650587006,7/42,5.57%
Chloride Transmembrane Transport (GO:1902476),GO_Biological_Process_2025,-1.106495993768857,Downregulated,0.6170723525063285,13/48,16.13%
Translesion Synthesis (GO:0019985),GO_Biological_Process_2025,-1.1065270281075703,Downregulated,0.6174351140486783,10/22,28.11%
Phospholipid Metabolism R-HSA-1483257,Reactome_2022,-1.1065577875342818,Downregulated,0.6177787439087062,53/194,22.29%
tRNA Aminoacylation R-HSA-379724,Reactome_2022,-1.106803715878271,Downregulated,0.6175320913012543,21/42,34.21%
PI3K AKT mTOR Signaling And Therapeutic In Prostate Cancer WP3844,WikiPathways_2024_Human,-1.1079799700639397,Downregulated,0.6146892977194565,10/31,19.19%
Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,Reactome_2022,-1.108041291439011,Downregulated,0.6149683427762713,7/32,18.67%
Ovarian Infertility WP34,WikiPathways_2024_Human,-1.10814703461314,Downregulated,0.6151235527674952,13/32,25.21%
Basal transcription factors,KEGG_2021_Human,-1.1082571941035628,Downregulated,0.6152944185938328,10/40,16.07%
Lysosome Vesicle Biogenesis R-HSA-432720,Reactome_2022,-1.108390901728368,Downregulated,0.6153865916069078,6/31,6.27%
tRNA Modification In Nucleus And Cytosol R-HSA-6782315,Reactome_2022,-1.1085457359037096,Downregulated,0.6153861641361472,16/42,24.89%
DNA Metabolic Process (GO:0006259),GO_Biological_Process_2025,-1.108555091851031,Downregulated,0.6158076298000367,56/277,17.72%
Regulation of Ruffle Assembly (GO:1900027),GO_Biological_Process_2025,-1.1087595425454866,Downregulated,0.615675944017442,6/22,13.09%
Positive Regulation of RNA Biosynthetic Process (GO:1902680),GO_Biological_Process_2025,-1.1091517814258425,Downregulated,0.6150553102073081,110/494,19.36%
FoxO signaling pathway,KEGG_2021_Human,-1.109209085266034,Downregulated,0.6153500037015674,34/119,21.30%
Positive Regulation of Interleukin-1 Beta Production (GO:0032731),GO_Biological_Process_2025,-1.1093592997174406,Downregulated,0.6153495483307643,21/47,28.48%
Translation Inhibitors In Chronically Activated PDGFRA Cells WP4566,WikiPathways_2024_Human,-1.1093734218561273,Downregulated,0.6157449116869234,10/45,13.43%
Photodynamic Therapy Induced NFE2L2 NRF2 Survival Signaling WP3612,WikiPathways_2024_Human,-1.109544079768373,Downregulated,0.6157231662407775,7/23,15.03%
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,Reactome_2022,-1.1095635006633882,Downregulated,0.6161202338758457,38/92,34.56%
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,Reactome_2022,-1.1095651990249096,Downregulated,0.6165559010258036,33/70,35.72%
Regulation of Bone Mineralization (GO:0030500),GO_Biological_Process_2025,-1.109765764834156,Downregulated,0.6164559938452585,14/58,16.29%
Post COVID Neuroinflammation WP5485,WikiPathways_2024_Human,-1.1098769572192928,Downregulated,0.616587888453663,2/18,1.68%
Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex R-HSA-141430,Reactome_2022,-1.1101186782729549,Downregulated,0.6163856601553701,4/20,8.65%
mRNA Cleavage and Polyadenylation Specificity Factor Complex (GO:0005847),GO_Cellular_Component_2025,-1.11058391805889,Downregulated,0.6154932249995918,6/15,21.80%
Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384,Reactome_2022,-1.110601093930932,Downregulated,0.6158953229401251,6/19,17.95%
Lipid Translocation (GO:0034204),GO_Biological_Process_2025,-1.1107956715338827,Downregulated,0.6157850260554273,7/25,13.23%
Negative Regulation of Smoothened Signaling Pathway (GO:0045879),GO_Biological_Process_2025,-1.1108384628502712,Downregulated,0.616102795741491,4/23,7.88%
Aldosterone-regulated sodium reabsorption,KEGG_2021_Human,-1.1111218672245722,Downregulated,0.615757793063922,10/33,18.73%
Ca2+ Pathway R-HSA-4086398,Reactome_2022,-1.1112898162673128,Downregulated,0.6157541504515733,13/56,17.95%
Aryl Hydrocarbon Receptor Pathway WP2586,WikiPathways_2024_Human,-1.1113137248283618,Downregulated,0.6161361387658225,10/43,14.33%
Response to Glucose (GO:0009749),GO_Biological_Process_2025,-1.1114851313340637,Downregulated,0.6160953071868365,7/45,6.75%
Ribosomal Small Subunit Biogenesis (GO:0042274),GO_Biological_Process_2025,-1.1115467706759068,Downregulated,0.616376974553579,30/75,32.21%
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,Reactome_2022,-1.1115925798633215,Downregulated,0.6166808632014319,34/104,27.80%
"Positive Regulation of mRNA Splicing, via Spliceosome (GO:0048026)",GO_Biological_Process_2025,-1.111905922480284,Downregulated,0.6162212747097878,11/17,38.86%
trans-Golgi Network Membrane (GO:0032588),GO_Cellular_Component_2025,-1.1119934204075357,Downregulated,0.6164223981573305,19/96,14.07%
Magnesium Ion Binding (GO:0000287),GO_Molecular_Function_2025,-1.1120034182447975,Downregulated,0.6168458951357574,36/150,17.94%
tRNA Aminoacylation for Protein Translation (GO:0006418),GO_Biological_Process_2025,-1.1123570357242225,Downregulated,0.6162524235812847,20/36,34.21%
Protein Catabolic Process (GO:0030163),GO_Biological_Process_2025,-1.1123721694311717,Downregulated,0.6166624064401749,42/95,31.73%
Positive Regulation of DNA Replication (GO:0045740),GO_Biological_Process_2025,-1.1129694369879106,Downregulated,0.6153721881639408,6/23,16.25%
mRNA 3-End Processing R-HSA-72187,Reactome_2022,-1.1130984905927266,Downregulated,0.6154611841022076,15/54,20.78%
Positive Regulation of Neutrophil Chemotaxis (GO:0090023),GO_Biological_Process_2025,-1.1133165824655995,Downregulated,0.6153081106727956,5/16,13.44%
Interleukin Receptor SHC Signaling R-HSA-912526,Reactome_2022,-1.1133314343592997,Downregulated,0.6157150915433304,12/24,25.92%
Organic Anion Transport (GO:0015711),GO_Biological_Process_2025,-1.1136725797480709,Downregulated,0.6151498105157378,37/80,30.33%
Ficolin-1-Rich Granule Lumen (GO:1904813),GO_Cellular_Component_2025,-1.1138404927569718,Downregulated,0.6151395243788297,42/112,27.24%
Metabolism Of Folate And Pterines R-HSA-196757,Reactome_2022,-1.1141107867636622,Downregulated,0.6148185411112104,5/16,15.66%
Mesodermal Commitment Pathway WP2857,WikiPathways_2024_Human,-1.115273681380114,Downregulated,0.6119842566935364,27/131,17.62%
RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,Reactome_2022,-1.1153980072261862,Downregulated,0.6120888434007293,12/33,23.94%
Mammary Gland Development Pregnancy And Lactation Stage 3 Of 4 WP2817,WikiPathways_2024_Human,-1.1157414805501495,Downregulated,0.6116096565902419,4/32,5.57%
Transcription Factor TFIID Complex (GO:0005669),GO_Cellular_Component_2025,-1.1167304474519848,Downregulated,0.6093316677658862,12/29,25.03%
Cellular Response to pH (GO:0071467),GO_Biological_Process_2025,-1.1169351094299085,Downregulated,0.6091650995711847,7/15,21.04%
tRNA Processing R-HSA-72306,Reactome_2022,-1.117125116006949,Downregulated,0.6090716589758556,33/98,24.98%
U2-type Prespliceosome Assembly (GO:1903241),GO_Biological_Process_2025,-1.117464721755839,Downregulated,0.6085817454013143,8/22,25.13%
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,Reactome_2022,-1.1178924284709335,Downregulated,0.6078113420903984,31/96,27.80%
Epidermal Growth Factor Receptor Binding (GO:0005154),GO_Molecular_Function_2025,-1.117901323806754,Downregulated,0.6082367650944143,8/27,19.81%
Phosphatase Activity (GO:0016791),GO_Molecular_Function_2025,-1.1180967426674726,Downregulated,0.6081068935402059,15/60,20.64%
Plasma Lipoprotein Clearance R-HSA-8964043,Reactome_2022,-1.1181543188313967,Downregulated,0.6083849877305055,13/31,24.88%
Proteolysis (GO:0006508),GO_Biological_Process_2025,-1.1183380480165095,Downregulated,0.6083029832063879,71/252,23.71%
DNA IR Damage And Cellular Response Via ATR WP4016,WikiPathways_2024_Human,-1.1184965738977075,Downregulated,0.6083150504858567,18/80,18.61%
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,Reactome_2022,-1.1186773862761654,Downregulated,0.6082524361850665,17/87,13.60%
Regulation of Platelet Activation (GO:0010543),GO_Biological_Process_2025,-1.1187550956520542,Downregulated,0.6085038781340989,5/27,8.84%
Fanconi Anemia Pathway R-HSA-6783310,Reactome_2022,-1.1192490162068756,Downregulated,0.6075213168767144,6/35,12.39%
Constitutive Heterochromatin Formation (GO:0140719),GO_Biological_Process_2025,-1.1199615098410955,Downregulated,0.6059053822778686,10/33,24.51%
SAGA Complex (GO:0000124),GO_Cellular_Component_2025,-1.1203464669898784,Downregulated,0.6052940295825007,7/22,23.38%
MECP2 And Associated Rett Syndrome WP3584,WikiPathways_2024_Human,-1.120729286313935,Downregulated,0.6046719458395766,22/62,22.02%
Estrogen-dependent Gene Expression R-HSA-9018519,Reactome_2022,-1.120882308535874,Downregulated,0.604701016278312,22/93,15.21%
Positive Regulation of RNA Splicing (GO:0033120),GO_Biological_Process_2025,-1.1209325630493217,Downregulated,0.6050108249713352,9/30,20.72%
Gastrin Signaling WP4659,WikiPathways_2024_Human,-1.1211892470495897,Downregulated,0.6047306603788914,27/106,21.18%
rRNA Processing (GO:0006364),GO_Biological_Process_2025,-1.121373074023963,Downregulated,0.6046819514919144,42/103,34.07%
Positive Regulation of Chemotaxis (GO:0050921),GO_Biological_Process_2025,-1.121969457378478,Downregulated,0.6034800931495953,10/43,14.43%
Sister Chromatid Segregation (GO:0000819),GO_Biological_Process_2025,-1.122480689176417,Downregulated,0.6024844471236191,8/35,15.72%
Negative Regulation of miRNA Transcription (GO:1902894),GO_Biological_Process_2025,-1.1225423349472514,Downregulated,0.6027623500521818,9/23,26.88%
Hemopoiesis (GO:0030097),GO_Biological_Process_2025,-1.123277180771997,Downregulated,0.6011109559116834,16/93,10.98%
Mitotic G2/M Transition Checkpoint (GO:0044818),GO_Biological_Process_2025,-1.1235779667179826,Downregulated,0.600716965008227,13/47,18.61%
Protein Localization to Cell Periphery (GO:1990778),GO_Biological_Process_2025,-1.1235803697956757,Downregulated,0.6011596388039718,28/130,15.83%
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,Reactome_2022,-1.1239640453423885,Downregulated,0.6005220953430007,14/99,10.12%
RHOH GTPase Cycle R-HSA-9013407,Reactome_2022,-1.1242209765998052,Downregulated,0.6002600692387914,15/35,29.28%
Pentose phosphate pathway,KEGG_2021_Human,-1.1243499207130043,Downregulated,0.6003708040673824,10/26,20.43%
Processing Of Intronless Pre-mRNAs R-HSA-77595,Reactome_2022,-1.1247085767193334,Downregulated,0.5997943648685176,6/19,16.33%
Membraneless Organelle Assembly (GO:0140694),GO_Biological_Process_2025,-1.1247888132246502,Downregulated,0.6000367100281521,34/128,21.03%
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",Reactome_2022,-1.1252547601659852,Downregulated,0.599135735928129,16/95,11.02%
Cellular Response to Sterol (GO:0036315),GO_Biological_Process_2025,-1.125505086525623,Downregulated,0.5988689594573768,2/15,3.39%
Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,Reactome_2022,-1.1257312281028102,Downregulated,0.5986723500192002,6/15,20.47%
Negative Regulation of TORC1 Signaling (GO:1904262),GO_Biological_Process_2025,-1.126124559563996,Downregulated,0.5980181974617312,18/45,29.65%
Fatty Acids And Lipoproteins Transport In Hepatocytes WP5323,WikiPathways_2024_Human,-1.1267375774437227,Downregulated,0.5967958210947921,9/31,16.13%
Glioma,KEGG_2021_Human,-1.126923053334015,Downregulated,0.596688780482745,15/68,14.33%
"TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927",Reactome_2022,-1.1289961053851774,Downregulated,0.5913326120697052,7/18,22.31%
Melanosome Assembly (GO:1903232),GO_Biological_Process_2025,-1.1290802499757169,Downregulated,0.5915690961259316,3/17,4.68%
TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,Reactome_2022,-1.1291210619684622,Downregulated,0.5919095515181169,20/41,35.06%
CaM Pathway R-HSA-111997,Reactome_2022,-1.129508336141526,Downregulated,0.5912863828373205,9/31,21.07%
Lipid Transport (GO:0006869),GO_Biological_Process_2025,-1.1298770749933131,Downregulated,0.5906540733099773,27/91,20.84%
Protein Monoubiquitination (GO:0006513),GO_Biological_Process_2025,-1.1300070498637227,Downregulated,0.5907267894282373,14/39,19.44%
Negative Regulation of TOR Signaling (GO:0032007),GO_Biological_Process_2025,-1.1303722465076886,Downregulated,0.5901532582374353,15/65,17.67%
